subject_id,scenario_label,stimulus_index,action_condition,effort_condition,intimacy_condition,stage,response
05bf3811-624b-5796-a414-1bad1d8f5c4a,wedding,0,high_risk_share,high,somewhat_formal,posterior,0.91
05bf3811-624b-5796-a414-1bad1d8f5c4a,gala,1,low_risk_share,high,max_formal,prior,0.59
05bf3811-624b-5796-a414-1bad1d8f5c4a,gala,1,low_risk_share,high,max_formal,posterior,0.81
05bf3811-624b-5796-a414-1bad1d8f5c4a,soup,2,high_risk_share,low,somewhat_intimate,prior,0.69
05bf3811-624b-5796-a414-1bad1d8f5c4a,soup,2,high_risk_share,low,somewhat_intimate,posterior,0.84
05bf3811-624b-5796-a414-1bad1d8f5c4a,hike,3,low_risk_share,high,somewhat_formal,prior,0.35
05bf3811-624b-5796-a414-1bad1d8f5c4a,hike,3,low_risk_share,high,somewhat_formal,posterior,0.55
05bf3811-624b-5796-a414-1bad1d8f5c4a,social,4,low_risk_share,low,max_formal,prior,0.68
05bf3811-624b-5796-a414-1bad1d8f5c4a,social,4,low_risk_share,low,max_formal,posterior,0.8
05bf3811-624b-5796-a414-1bad1d8f5c4a,apples,5,low_risk_share,low,somewhat_intimate,prior,0.59
05bf3811-624b-5796-a414-1bad1d8f5c4a,apples,5,low_risk_share,low,somewhat_intimate,posterior,0.54
05bf3811-624b-5796-a414-1bad1d8f5c4a,takeout,6,high_risk_share,low,max_intimate,prior,0.59
05bf3811-624b-5796-a414-1bad1d8f5c4a,takeout,6,high_risk_share,low,max_intimate,posterior,0.75
05bf3811-624b-5796-a414-1bad1d8f5c4a,dip,7,no_share,low,somewhat_formal,prior,0.45
05bf3811-624b-5796-a414-1bad1d8f5c4a,dip,7,no_share,low,somewhat_formal,posterior,0.32
05bf3811-624b-5796-a414-1bad1d8f5c4a,oysters,8,no_share,low,max_formal,prior,0.68
05bf3811-624b-5796-a414-1bad1d8f5c4a,oysters,8,no_share,low,max_formal,posterior,0.39
05bf3811-624b-5796-a414-1bad1d8f5c4a,drinks,9,no_share,high,somewhat_formal,prior,0.63
05bf3811-624b-5796-a414-1bad1d8f5c4a,drinks,9,no_share,high,somewhat_formal,posterior,0.34
05bf3811-624b-5796-a414-1bad1d8f5c4a,brunch,10,no_share,high,max_intimate,prior,0.41
05bf3811-624b-5796-a414-1bad1d8f5c4a,brunch,10,no_share,high,max_intimate,posterior,0.3
05bf3811-624b-5796-a414-1bad1d8f5c4a,birthday,11,high_risk_share,low,max_formal,prior,0.67
05bf3811-624b-5796-a414-1bad1d8f5c4a,birthday,11,high_risk_share,low,max_formal,posterior,0.78
05bf3811-624b-5796-a414-1bad1d8f5c4a,cooking,12,no_share,high,somewhat_intimate,prior,0.45
05bf3811-624b-5796-a414-1bad1d8f5c4a,cooking,12,no_share,high,somewhat_intimate,posterior,0.21
05bf3811-624b-5796-a414-1bad1d8f5c4a,basketball,13,low_risk_share,high,max_intimate,prior,0.52
05bf3811-624b-5796-a414-1bad1d8f5c4a,basketball,13,low_risk_share,high,max_intimate,posterior,0.67
05bf3811-624b-5796-a414-1bad1d8f5c4a,driving,14,no_share,low,somewhat_intimate,prior,0.57
05bf3811-624b-5796-a414-1bad1d8f5c4a,driving,14,no_share,low,somewhat_intimate,posterior,0.18
05bf3811-624b-5796-a414-1bad1d8f5c4a,fair,15,high_risk_share,high,max_intimate,prior,0.63
05bf3811-624b-5796-a414-1bad1d8f5c4a,fair,15,high_risk_share,high,max_intimate,posterior,0.74
3de110d2-8a24-5a70-8154-392063273244,brunch,0,high_risk_share,high,somewhat_formal,prior,0.85
3de110d2-8a24-5a70-8154-392063273244,brunch,0,high_risk_share,high,somewhat_formal,posterior,0.94
3de110d2-8a24-5a70-8154-392063273244,social,1,high_risk_share,high,somewhat_intimate,prior,0.81
3de110d2-8a24-5a70-8154-392063273244,social,1,high_risk_share,high,somewhat_intimate,posterior,0.93
3de110d2-8a24-5a70-8154-392063273244,soup,2,no_share,high,max_intimate,prior,0.51
3de110d2-8a24-5a70-8154-392063273244,soup,2,no_share,high,max_intimate,posterior,0.42
3de110d2-8a24-5a70-8154-392063273244,oysters,3,no_share,low,max_intimate,prior,0.79
3de110d2-8a24-5a70-8154-392063273244,oysters,3,no_share,low,max_intimate,posterior,0.69
3de110d2-8a24-5a70-8154-392063273244,dip,4,low_risk_share,low,max_intimate,prior,0.79
3de110d2-8a24-5a70-8154-392063273244,dip,4,low_risk_share,low,max_intimate,posterior,0.89
3de110d2-8a24-5a70-8154-392063273244,hike,5,high_risk_share,high,max_formal,prior,0.53
3de110d2-8a24-5a70-8154-392063273244,hike,5,high_risk_share,high,max_formal,posterior,0.65
3de110d2-8a24-5a70-8154-392063273244,gala,6,no_share,high,max_formal,prior,0.52
3de110d2-8a24-5a70-8154-392063273244,gala,6,no_share,high,max_formal,posterior,0.4
3de110d2-8a24-5a70-8154-392063273244,takeout,7,low_risk_share,high,max_intimate,prior,0.78
3de110d2-8a24-5a70-8154-392063273244,takeout,7,low_risk_share,high,max_intimate,posterior,0.89
3de110d2-8a24-5a70-8154-392063273244,cooking,8,low_risk_share,low,max_formal,prior,0.83
3de110d2-8a24-5a70-8154-392063273244,cooking,8,low_risk_share,low,max_formal,posterior,0.81
3de110d2-8a24-5a70-8154-392063273244,birthday,9,low_risk_share,low,somewhat_formal,prior,0.78
3de110d2-8a24-5a70-8154-392063273244,birthday,9,low_risk_share,low,somewhat_formal,posterior,0.84
3de110d2-8a24-5a70-8154-392063273244,driving,10,low_risk_share,high,somewhat_intimate,prior,0.69
3de110d2-8a24-5a70-8154-392063273244,driving,10,low_risk_share,high,somewhat_intimate,posterior,0.82
3de110d2-8a24-5a70-8154-392063273244,basketball,11,high_risk_share,low,somewhat_intimate,prior,0.82
3de110d2-8a24-5a70-8154-392063273244,basketball,11,high_risk_share,low,somewhat_intimate,posterior,0.83
3de110d2-8a24-5a70-8154-392063273244,fair,12,low_risk_share,high,somewhat_formal,prior,0.71
3de110d2-8a24-5a70-8154-392063273244,fair,12,low_risk_share,high,somewhat_formal,posterior,0.84
3de110d2-8a24-5a70-8154-392063273244,apples,13,high_risk_share,low,somewhat_formal,prior,0.62
3de110d2-8a24-5a70-8154-392063273244,apples,13,high_risk_share,low,somewhat_formal,posterior,0.81
3de110d2-8a24-5a70-8154-392063273244,drinks,14,no_share,low,max_formal,prior,0.58
3de110d2-8a24-5a70-8154-392063273244,drinks,14,no_share,low,max_formal,posterior,0.2
3de110d2-8a24-5a70-8154-392063273244,wedding,15,no_share,low,somewhat_intimate,prior,0.8
3de110d2-8a24-5a70-8154-392063273244,wedding,15,no_share,low,somewhat_intimate,posterior,0.67
719503ae-22ea-56ef-a70a-990ceed986f0,takeout,0,low_risk_share,high,somewhat_intimate,prior,0.54
719503ae-22ea-56ef-a70a-990ceed986f0,takeout,0,low_risk_share,high,somewhat_intimate,posterior,0.91
719503ae-22ea-56ef-a70a-990ceed986f0,social,1,low_risk_share,high,max_formal,prior,0.59
719503ae-22ea-56ef-a70a-990ceed986f0,social,1,low_risk_share,high,max_formal,posterior,0.99
719503ae-22ea-56ef-a70a-990ceed986f0,wedding,2,high_risk_share,high,max_formal,prior,0.68
719503ae-22ea-56ef-a70a-990ceed986f0,wedding,2,high_risk_share,high,max_formal,posterior,0.93
719503ae-22ea-56ef-a70a-990ceed986f0,dip,3,high_risk_share,low,max_formal,prior,0.85
719503ae-22ea-56ef-a70a-990ceed986f0,dip,3,high_risk_share,low,max_formal,posterior,0.95
719503ae-22ea-56ef-a70a-990ceed986f0,soup,4,no_share,low,somewhat_formal,prior,0.59
719503ae-22ea-56ef-a70a-990ceed986f0,soup,4,no_share,low,somewhat_formal,posterior,0.42
719503ae-22ea-56ef-a70a-990ceed986f0,brunch,5,low_risk_share,low,somewhat_intimate,prior,0.64
719503ae-22ea-56ef-a70a-990ceed986f0,brunch,5,low_risk_share,low,somewhat_intimate,posterior,0.85
719503ae-22ea-56ef-a70a-990ceed986f0,drinks,6,low_risk_share,low,max_intimate,prior,0.7
719503ae-22ea-56ef-a70a-990ceed986f0,drinks,6,low_risk_share,low,max_intimate,posterior,0.95
719503ae-22ea-56ef-a70a-990ceed986f0,oysters,7,high_risk_share,low,max_intimate,prior,0.35
719503ae-22ea-56ef-a70a-990ceed986f0,oysters,7,high_risk_share,low,max_intimate,posterior,0.55
719503ae-22ea-56ef-a70a-990ceed986f0,birthday,8,high_risk_share,low,somewhat_formal,prior,0.6
719503ae-22ea-56ef-a70a-990ceed986f0,birthday,8,high_risk_share,low,somewhat_formal,posterior,0.91
719503ae-22ea-56ef-a70a-990ceed986f0,cooking,9,no_share,low,max_intimate,prior,0.63
719503ae-22ea-56ef-a70a-990ceed986f0,cooking,9,no_share,low,max_intimate,posterior,0.47
719503ae-22ea-56ef-a70a-990ceed986f0,basketball,10,no_share,high,max_formal,prior,0.6
719503ae-22ea-56ef-a70a-990ceed986f0,basketball,10,no_share,high,max_formal,posterior,0.45
719503ae-22ea-56ef-a70a-990ceed986f0,fair,11,no_share,high,somewhat_formal,prior,0.75
719503ae-22ea-56ef-a70a-990ceed986f0,fair,11,no_share,high,somewhat_formal,posterior,0.99
719503ae-22ea-56ef-a70a-990ceed986f0,driving,12,low_risk_share,low,somewhat_formal,prior,0.67
719503ae-22ea-56ef-a70a-990ceed986f0,driving,12,low_risk_share,low,somewhat_formal,posterior,0.8
719503ae-22ea-56ef-a70a-990ceed986f0,gala,13,high_risk_share,high,max_intimate,prior,0.58
719503ae-22ea-56ef-a70a-990ceed986f0,gala,13,high_risk_share,high,max_intimate,posterior,0.97
719503ae-22ea-56ef-a70a-990ceed986f0,hike,14,no_share,high,somewhat_intimate,prior,0.62
719503ae-22ea-56ef-a70a-990ceed986f0,hike,14,no_share,high,somewhat_intimate,posterior,0.91
719503ae-22ea-56ef-a70a-990ceed986f0,apples,15,high_risk_share,high,somewhat_intimate,prior,0.63
719503ae-22ea-56ef-a70a-990ceed986f0,apples,15,high_risk_share,high,somewhat_intimate,posterior,0.91
63128bd0-6b8e-5fbd-b28a-2bb16068209e,driving,0,no_share,low,max_intimate,prior,0.28
63128bd0-6b8e-5fbd-b28a-2bb16068209e,driving,0,no_share,low,max_intimate,posterior,0.21
63128bd0-6b8e-5fbd-b28a-2bb16068209e,oysters,1,low_risk_share,low,somewhat_formal,prior,0.77
63128bd0-6b8e-5fbd-b28a-2bb16068209e,oysters,1,low_risk_share,low,somewhat_formal,posterior,0.82
63128bd0-6b8e-5fbd-b28a-2bb16068209e,apples,2,high_risk_share,high,max_formal,prior,0.5
63128bd0-6b8e-5fbd-b28a-2bb16068209e,apples,2,high_risk_share,high,max_formal,posterior,0.88
63128bd0-6b8e-5fbd-b28a-2bb16068209e,cooking,3,no_share,low,somewhat_formal,prior,0.34
63128bd0-6b8e-5fbd-b28a-2bb16068209e,cooking,3,no_share,low,somewhat_formal,posterior,0.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,basketball,4,low_risk_share,high,somewhat_intimate,prior,0.37
63128bd0-6b8e-5fbd-b28a-2bb16068209e,basketball,4,low_risk_share,high,somewhat_intimate,posterior,1.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,hike,5,no_share,high,somewhat_intimate,prior,1.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,hike,5,no_share,high,somewhat_intimate,posterior,0.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,drinks,6,high_risk_share,low,somewhat_formal,prior,0.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,drinks,6,high_risk_share,low,somewhat_formal,posterior,1.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,birthday,7,low_risk_share,high,max_formal,prior,1.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,birthday,7,low_risk_share,high,max_formal,posterior,1.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,gala,8,high_risk_share,low,max_intimate,prior,1.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,gala,8,high_risk_share,low,max_intimate,posterior,1.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,takeout,9,no_share,high,max_formal,prior,1.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,takeout,9,no_share,high,max_formal,posterior,0.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,soup,10,high_risk_share,high,max_intimate,prior,0.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,soup,10,high_risk_share,high,max_intimate,posterior,1.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,brunch,11,high_risk_share,low,max_formal,prior,1.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,brunch,11,high_risk_share,low,max_formal,posterior,1.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,fair,12,no_share,high,somewhat_formal,prior,0.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,fair,12,no_share,high,somewhat_formal,posterior,0.2
63128bd0-6b8e-5fbd-b28a-2bb16068209e,social,13,low_risk_share,low,max_intimate,prior,1.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,social,13,low_risk_share,low,max_intimate,posterior,1.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,wedding,14,high_risk_share,high,somewhat_intimate,prior,1.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,wedding,14,high_risk_share,high,somewhat_intimate,posterior,1.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,dip,15,low_risk_share,low,somewhat_intimate,prior,1.0
63128bd0-6b8e-5fbd-b28a-2bb16068209e,dip,15,low_risk_share,low,somewhat_intimate,posterior,1.0
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,birthday,0,low_risk_share,high,somewhat_intimate,prior,0.78
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,birthday,0,low_risk_share,high,somewhat_intimate,posterior,0.78
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,driving,1,low_risk_share,low,max_intimate,prior,0.83
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,driving,1,low_risk_share,low,max_intimate,posterior,0.82
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,drinks,2,no_share,high,max_formal,prior,0.71
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,drinks,2,no_share,high,max_formal,posterior,0.75
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,gala,3,high_risk_share,high,max_formal,prior,0.74
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,gala,3,high_risk_share,high,max_formal,posterior,0.81
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,wedding,4,low_risk_share,low,somewhat_formal,prior,0.88
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,wedding,4,low_risk_share,low,somewhat_formal,posterior,0.85
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,apples,5,high_risk_share,low,somewhat_formal,prior,0.89
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,apples,5,high_risk_share,low,somewhat_formal,posterior,0.91
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,social,6,no_share,high,max_intimate,prior,0.85
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,social,6,no_share,high,max_intimate,posterior,0.89
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,hike,7,no_share,low,max_formal,prior,0.78
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,hike,7,no_share,low,max_formal,posterior,0.84
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,brunch,8,high_risk_share,high,somewhat_intimate,prior,0.76
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,brunch,8,high_risk_share,high,somewhat_intimate,posterior,0.82
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,oysters,9,high_risk_share,high,somewhat_formal,prior,0.81
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,oysters,9,high_risk_share,high,somewhat_formal,posterior,0.83
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,dip,10,low_risk_share,low,max_formal,prior,0.89
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,dip,10,low_risk_share,low,max_formal,posterior,0.91
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,fair,11,no_share,low,somewhat_intimate,prior,0.94
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,fair,11,no_share,low,somewhat_intimate,posterior,0.93
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,basketball,12,no_share,low,max_intimate,prior,0.83
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,basketball,12,no_share,low,max_intimate,posterior,0.86
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,cooking,13,high_risk_share,low,somewhat_intimate,prior,0.93
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,cooking,13,high_risk_share,low,somewhat_intimate,posterior,0.88
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,soup,14,low_risk_share,high,somewhat_formal,prior,0.88
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,soup,14,low_risk_share,high,somewhat_formal,posterior,0.87
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,takeout,15,low_risk_share,high,max_intimate,prior,0.91
ddf8ab2b-1cc8-5af5-9a4e-145003f3f04c,takeout,15,low_risk_share,high,max_intimate,posterior,0.92
42a24ecb-c3a4-57c5-9814-39cdec41f1af,wedding,0,high_risk_share,high,somewhat_formal,prior,0.35
42a24ecb-c3a4-57c5-9814-39cdec41f1af,wedding,0,high_risk_share,high,somewhat_formal,posterior,0.31
42a24ecb-c3a4-57c5-9814-39cdec41f1af,takeout,1,high_risk_share,low,somewhat_intimate,prior,0.6
42a24ecb-c3a4-57c5-9814-39cdec41f1af,takeout,1,high_risk_share,low,somewhat_intimate,posterior,0.61
42a24ecb-c3a4-57c5-9814-39cdec41f1af,cooking,2,no_share,low,max_formal,prior,0.7
42a24ecb-c3a4-57c5-9814-39cdec41f1af,cooking,2,no_share,low,max_formal,posterior,0.63
42a24ecb-c3a4-57c5-9814-39cdec41f1af,brunch,3,low_risk_share,low,max_intimate,prior,0.63
42a24ecb-c3a4-57c5-9814-39cdec41f1af,brunch,3,low_risk_share,low,max_intimate,posterior,0.76
42a24ecb-c3a4-57c5-9814-39cdec41f1af,fair,4,no_share,high,max_formal,prior,0.64
42a24ecb-c3a4-57c5-9814-39cdec41f1af,fair,4,no_share,high,max_formal,posterior,0.44
42a24ecb-c3a4-57c5-9814-39cdec41f1af,soup,5,high_risk_share,low,somewhat_formal,prior,0.55
42a24ecb-c3a4-57c5-9814-39cdec41f1af,soup,5,high_risk_share,low,somewhat_formal,posterior,0.34
42a24ecb-c3a4-57c5-9814-39cdec41f1af,dip,6,low_risk_share,high,max_intimate,prior,0.65
42a24ecb-c3a4-57c5-9814-39cdec41f1af,dip,6,low_risk_share,high,max_intimate,posterior,0.69
42a24ecb-c3a4-57c5-9814-39cdec41f1af,gala,7,low_risk_share,low,max_formal,prior,0.31
42a24ecb-c3a4-57c5-9814-39cdec41f1af,gala,7,low_risk_share,low,max_formal,posterior,0.68
42a24ecb-c3a4-57c5-9814-39cdec41f1af,apples,8,low_risk_share,high,somewhat_intimate,prior,0.58
42a24ecb-c3a4-57c5-9814-39cdec41f1af,apples,8,low_risk_share,high,somewhat_intimate,posterior,0.65
42a24ecb-c3a4-57c5-9814-39cdec41f1af,birthday,9,high_risk_share,high,max_formal,prior,0.69
42a24ecb-c3a4-57c5-9814-39cdec41f1af,birthday,9,high_risk_share,high,max_formal,posterior,0.4
42a24ecb-c3a4-57c5-9814-39cdec41f1af,drinks,10,low_risk_share,low,somewhat_formal,prior,0.41
42a24ecb-c3a4-57c5-9814-39cdec41f1af,drinks,10,low_risk_share,low,somewhat_formal,posterior,0.36
42a24ecb-c3a4-57c5-9814-39cdec41f1af,basketball,11,no_share,low,max_intimate,prior,0.67
42a24ecb-c3a4-57c5-9814-39cdec41f1af,basketball,11,no_share,low,max_intimate,posterior,0.62
42a24ecb-c3a4-57c5-9814-39cdec41f1af,oysters,12,high_risk_share,high,somewhat_intimate,prior,0.68
42a24ecb-c3a4-57c5-9814-39cdec41f1af,oysters,12,high_risk_share,high,somewhat_intimate,posterior,0.4
42a24ecb-c3a4-57c5-9814-39cdec41f1af,driving,13,no_share,low,somewhat_intimate,prior,0.37
42a24ecb-c3a4-57c5-9814-39cdec41f1af,driving,13,no_share,low,somewhat_intimate,posterior,0.18
42a24ecb-c3a4-57c5-9814-39cdec41f1af,social,14,no_share,high,max_intimate,prior,0.4
42a24ecb-c3a4-57c5-9814-39cdec41f1af,social,14,no_share,high,max_intimate,posterior,0.57
42a24ecb-c3a4-57c5-9814-39cdec41f1af,hike,15,low_risk_share,high,somewhat_formal,prior,0.61
42a24ecb-c3a4-57c5-9814-39cdec41f1af,hike,15,low_risk_share,high,somewhat_formal,posterior,0.68
a316bd8f-0560-5e42-9834-f23d43bc712a,hike,0,high_risk_share,low,max_intimate,prior,0.74
a316bd8f-0560-5e42-9834-f23d43bc712a,hike,0,high_risk_share,low,max_intimate,posterior,0.75
a316bd8f-0560-5e42-9834-f23d43bc712a,gala,1,high_risk_share,low,max_formal,prior,0.64
a316bd8f-0560-5e42-9834-f23d43bc712a,gala,1,high_risk_share,low,max_formal,posterior,0.64
a316bd8f-0560-5e42-9834-f23d43bc712a,soup,2,high_risk_share,high,max_intimate,prior,0.58
a316bd8f-0560-5e42-9834-f23d43bc712a,soup,2,high_risk_share,high,max_intimate,posterior,0.62
a316bd8f-0560-5e42-9834-f23d43bc712a,apples,3,high_risk_share,high,somewhat_formal,prior,0.54
a316bd8f-0560-5e42-9834-f23d43bc712a,apples,3,high_risk_share,high,somewhat_formal,posterior,0.59
a316bd8f-0560-5e42-9834-f23d43bc712a,brunch,4,low_risk_share,high,somewhat_formal,prior,0.53
a316bd8f-0560-5e42-9834-f23d43bc712a,brunch,4,low_risk_share,high,somewhat_formal,posterior,0.58
a316bd8f-0560-5e42-9834-f23d43bc712a,birthday,5,low_risk_share,high,max_formal,prior,0.5
a316bd8f-0560-5e42-9834-f23d43bc712a,birthday,5,low_risk_share,high,max_formal,posterior,0.53
a316bd8f-0560-5e42-9834-f23d43bc712a,dip,6,high_risk_share,low,somewhat_intimate,prior,0.55
a316bd8f-0560-5e42-9834-f23d43bc712a,dip,6,high_risk_share,low,somewhat_intimate,posterior,0.52
a316bd8f-0560-5e42-9834-f23d43bc712a,driving,7,no_share,low,somewhat_formal,prior,0.42
a316bd8f-0560-5e42-9834-f23d43bc712a,driving,7,no_share,low,somewhat_formal,posterior,0.4
a316bd8f-0560-5e42-9834-f23d43bc712a,fair,8,low_risk_share,low,somewhat_intimate,prior,0.53
a316bd8f-0560-5e42-9834-f23d43bc712a,fair,8,low_risk_share,low,somewhat_intimate,posterior,0.61
a316bd8f-0560-5e42-9834-f23d43bc712a,drinks,9,low_risk_share,low,max_formal,prior,0.42
a316bd8f-0560-5e42-9834-f23d43bc712a,drinks,9,low_risk_share,low,max_formal,posterior,0.47
a316bd8f-0560-5e42-9834-f23d43bc712a,social,10,no_share,high,max_intimate,prior,0.67
a316bd8f-0560-5e42-9834-f23d43bc712a,social,10,no_share,high,max_intimate,posterior,0.19
a316bd8f-0560-5e42-9834-f23d43bc712a,oysters,11,no_share,low,max_formal,prior,0.56
a316bd8f-0560-5e42-9834-f23d43bc712a,oysters,11,no_share,low,max_formal,posterior,0.46
a316bd8f-0560-5e42-9834-f23d43bc712a,cooking,12,no_share,low,somewhat_intimate,prior,0.73
a316bd8f-0560-5e42-9834-f23d43bc712a,cooking,12,no_share,low,somewhat_intimate,posterior,0.55
a316bd8f-0560-5e42-9834-f23d43bc712a,wedding,13,no_share,high,somewhat_formal,prior,0.5
a316bd8f-0560-5e42-9834-f23d43bc712a,wedding,13,no_share,high,somewhat_formal,posterior,0.5
a316bd8f-0560-5e42-9834-f23d43bc712a,basketball,14,no_share,high,somewhat_intimate,prior,0.37
a316bd8f-0560-5e42-9834-f23d43bc712a,basketball,14,no_share,high,somewhat_intimate,posterior,0.16
a316bd8f-0560-5e42-9834-f23d43bc712a,takeout,15,low_risk_share,high,max_intimate,prior,0.58
a316bd8f-0560-5e42-9834-f23d43bc712a,takeout,15,low_risk_share,high,max_intimate,posterior,0.67
45f1650d-0f6a-5f41-adf0-54679a57fe8b,cooking,0,high_risk_share,high,max_formal,prior,1.0
45f1650d-0f6a-5f41-adf0-54679a57fe8b,cooking,0,high_risk_share,high,max_formal,posterior,0.92
45f1650d-0f6a-5f41-adf0-54679a57fe8b,drinks,1,low_risk_share,high,max_intimate,prior,0.62
45f1650d-0f6a-5f41-adf0-54679a57fe8b,drinks,1,low_risk_share,high,max_intimate,posterior,0.75
45f1650d-0f6a-5f41-adf0-54679a57fe8b,soup,2,no_share,high,max_intimate,prior,0.82
45f1650d-0f6a-5f41-adf0-54679a57fe8b,soup,2,no_share,high,max_intimate,posterior,0.0
