scenario_label,observed_action,desire_condition,effort_condition,alt_idx,action_text,is_share,risk_raw,risk_raw_std,risk,effort_raw,effort_raw_std,effort,g_raw,g_raw_std,g,n_runs_risk,n_runs_effort,n_runs_g,n_failures_risk,n_failures_effort,n_failures_g
oysters,high_risk_share,high,high,0,order separate platters and compare notes,0,0.0,0.0,0.0,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,high,low,1,"alternate oysters, with one person eating one type and the other eating a different type",0,2.1,1.374772708486752,0.35,1.05,0.15,0.175,3.0,0.0,0.5,10,10,10,0,0,0
oysters,high_risk_share,high,high,1,"alternate oysters, with one person eating one type and the other eating a different type",0,2.1,1.374772708486752,0.35,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
oysters,high_risk_share,high,low,2,share the platter but divide the oysters into two separate piles to eat individually,1,0.0,0.0,0.0,1.9,0.19999999999999998,0.31666666666666665,3.0,0.0,0.5,10,10,10,0,0,0
oysters,high_risk_share,high,high,2,share the platter but divide the oysters into two separate piles to eat individually,1,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
oysters,high_risk_share,high,low,3,take turns eating a whole oyster before passing the next one to the other person,1,6.0,0.0,1.0,1.45,0.15,0.24166666666666664,6.0,0.0,1.0,10,10,10,0,0,0
oysters,high_risk_share,high,high,3,take turns eating a whole oyster before passing the next one to the other person,1,6.0,0.0,1.0,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
social,no_share,low,low,0,Sonia takes the ice cream cone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,low,high,0,Sonia takes the ice cream cone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,low,low,1,Alan takes the ice cream cone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,low,high,1,Alan takes the ice cream cone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,low,low,2,They cut the ice cream cone in half to share,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,no_share,low,high,2,They cut the ice cream cone in half to share,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,low_risk_share,low,low,0,Sonia eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,low,high,0,Sonia eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,low,low,1,Alan eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,low,high,1,Alan eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,low,low,2,They decide to forgo the ice cream and get cookies instead,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,low,high,2,They decide to forgo the ice cream and get cookies instead,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,low,low,3,They cut the ice cream cone in half and each eats a half,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,low_risk_share,low,high,3,They cut the ice cream cone in half and each eats a half,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,no_share,high,low,0,Sonia takes the ice cream cone and Alan doesn't have any ice cream,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,high,high,0,Sonia takes the ice cream cone and Alan doesn't have any ice cream,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,high,low,1,Alan takes the ice cream cone and Sonia doesn't have any ice cream,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,high,high,1,Alan takes the ice cream cone and Sonia doesn't have any ice cream,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,no_share,high,low,2,They cut the ice cream cone in half and share it,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,no_share,high,high,2,They cut the ice cream cone in half and share it,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,no_share,high,low,3,They flip a coin to decide who gets the ice cream cone,0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
social,no_share,high,high,3,They flip a coin to decide who gets the ice cream cone,0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
social,low_risk_share,high,low,0,Sonia eats the ice cream cone and Alan gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,high,high,0,Sonia eats the ice cream cone and Alan gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,high,low,1,Alan eats the ice cream cone and Sonia gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,high,high,1,Alan eats the ice cream cone and Sonia gets a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,high,low,2,They decide not to eat the ice cream cone and both get cookies instead,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,high,high,2,They decide not to eat the ice cream cone and both get cookies instead,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,low_risk_share,high,low,3,They cut the ice cream cone in half and each eat a half,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,low_risk_share,high,high,3,They cut the ice cream cone in half and each eat a half,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,high_risk_share,high,low,0,Sonia eats the ice cream cone and Alan chooses a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,high,0,Sonia eats the ice cream cone and Alan chooses a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,low,1,Alan eats the ice cream cone and Sonia chooses a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,high,1,Alan eats the ice cream cone and Sonia chooses a cookie,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,low,2,They decide to look for another ice cream source together,1,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,high,2,They decide to look for another ice cream source together,1,0.0,0.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,high,low,3,They cut the ice cream cone in half and each eat a portion,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,high_risk_share,high,high,3,They cut the ice cream cone in half and each eat a portion,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,high_risk_share,low,low,0,Sonia eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,low,high,0,Sonia eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,low,low,1,Alan eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,low,high,1,Alan eats the ice cream cone alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,low,low,2,They decide to forgo the ice cream and choose cookies instead,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,low,high,2,They decide to forgo the ice cream and choose cookies instead,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
social,high_risk_share,low,low,3,They cut the ice cream cone in half and each eat a portion,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,high_risk_share,low,high,3,They cut the ice cream cone in half and each eat a portion,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
social,high_risk_share,low,low,4,They flip a coin to see who gets the ice cream cone,0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
social,high_risk_share,low,high,4,They flip a coin to see who gets the ice cream cone,0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
soup,no_share,low,low,0,swap soups,0,6.0,0.0,1.0,2.05,0.15,0.3416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,low,high,0,swap soups,0,6.0,0.0,1.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,low,low,1,share a spoonful of each other's soup,1,4.0,0.0,0.6666666666666666,1.0,0.0,0.16666666666666666,2.6,0.8,0.43333333333333335,10,10,10,0,0,0
soup,no_share,low,high,1,share a spoonful of each other's soup,1,4.0,0.0,0.6666666666666666,1.0,0.0,0.16666666666666666,2.6,0.8,0.43333333333333335,10,10,10,0,0,0
soup,no_share,low,low,2,order an extra serving to share,1,3.0,0.0,0.5,2.65,0.45,0.44166666666666665,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,low,high,2,order an extra serving to share,1,3.0,0.0,0.5,3.5,0.0,0.5833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,low,low,3,leave the soups uneaten,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
soup,no_share,low,high,3,leave the soups uneaten,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
soup,no_share,high,low,0,swap soups entirely,0,6.0,0.0,1.0,2.05,0.15,0.3416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,high,high,0,swap soups entirely,0,6.0,0.0,1.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,high,low,1,divide each soup into two portions to share,1,4.0,0.0,0.6666666666666666,3.05,0.15,0.5083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,high,high,1,divide each soup into two portions to share,1,4.0,0.0,0.6666666666666666,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,high,low,2,take a spoonful of the other's soup to taste,1,4.0,0.0,0.6666666666666666,1.0,0.0,0.16666666666666666,2.6,0.8,0.43333333333333335,10,10,10,0,0,0
soup,no_share,high,high,2,take a spoonful of the other's soup to taste,1,4.0,0.0,0.6666666666666666,1.0,0.0,0.16666666666666666,2.6,0.8,0.43333333333333335,10,10,10,0,0,0
soup,no_share,high,low,3,order an extra serving of each soup to share,1,3.0,0.0,0.5,4.1,0.3,0.6833333333333332,6.0,0.0,1.0,10,10,10,0,0,0
soup,no_share,high,high,3,order an extra serving of each soup to share,1,3.0,0.0,0.5,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
soup,low_risk_share,high,low,0,Christina and Tanya eat their own soups without trying the other's,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
soup,low_risk_share,high,high,0,Christina and Tanya eat their own soups without trying the other's,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
soup,low_risk_share,high,low,1,They ask the waiter to split each soup into two bowls initially,1,3.0,0.0,0.5,2.45,0.15,0.4083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
soup,low_risk_share,high,high,1,They ask the waiter to split each soup into two bowls initially,1,3.0,0.0,0.5,3.9,0.19999999999999998,0.6499999999999999,6.0,0.0,1.0,10,10,10,0,0,0
soup,low_risk_share,high,low,2,"One person finishes their soup, then tries the other's",0,4.0,0.0,0.6666666666666666,1.05,0.15,0.175,3.0,0.0,0.5,10,10,10,0,0,0
soup,low_risk_share,high,high,2,"One person finishes their soup, then tries the other's",0,4.0,0.0,0.6666666666666666,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
soup,low_risk_share,high,low,3,Christina and Tanya take turns trying a spoonful from each other's bowl,1,4.0,0.0,0.6666666666666666,2.0,0.0,0.3333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
soup,low_risk_share,high,high,3,Christina and Tanya take turns trying a spoonful from each other's bowl,1,4.0,0.0,0.6666666666666666,2.0,0.0,0.3333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
soup,high_risk_share,high,low,0,Christina and Tanya ask the waiter to split each soup into two smaller portions,1,3.0,0.0,0.5,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,10,10,0,0,0
soup,high_risk_share,high,high,0,Christina and Tanya ask the waiter to split each soup into two smaller portions,1,3.0,0.0,0.5,3.9,0.19999999999999998,0.6499999999999999,6.0,0.0,1.0,10,10,10,0,0,0
soup,high_risk_share,high,low,1,Christina gives Tanya her bowl and Tanya gives Christina her bowl to eat from,0,6.0,0.0,1.0,2.05,0.15,0.3416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
soup,high_risk_share,high,high,1,Christina gives Tanya her bowl and Tanya gives Christina her bowl to eat from,0,6.0,0.0,1.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
soup,high_risk_share,high,low,2,They decide not to try each other's soups and eat only from their own bowls,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
soup,high_risk_share,high,high,2,They decide not to try each other's soups and eat only from their own bowls,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
soup,high_risk_share,high,low,3,Christina and Tanya use spoons to take small portions from each other's bowls to taste,1,4.0,0.0,0.6666666666666666,1.5,0.0,0.25,3.0,0.0,0.5,10,10,10,0,0,0
soup,high_risk_share,high,high,3,Christina and Tanya use spoons to take small portions from each other's bowls to taste,1,4.0,0.0,0.6666666666666666,1.5,0.0,0.25,3.0,0.0,0.5,10,10,10,0,0,0
soup,high_risk_share,low,low,0,eat only their own soup,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
soup,high_risk_share,low,high,0,eat only their own soup,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
soup,high_risk_share,low,low,1,"switch bowls entirely, with Christina eating the lentil soup and Tanya eating the chicken noodle soup",0,6.0,0.0,1.0,2.05,0.15,0.3416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
soup,high_risk_share,low,high,1,"switch bowls entirely, with Christina eating the lentil soup and Tanya eating the chicken noodle soup",0,6.0,0.0,1.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
soup,high_risk_share,low,low,2,"ask the waiter to split each soup into two smaller portions, so they can each try both",1,3.0,0.0,0.5,2.55,0.15,0.42499999999999993,6.0,0.0,1.0,10,10,10,0,0,0
soup,high_risk_share,low,high,2,"ask the waiter to split each soup into two smaller portions, so they can each try both",1,3.0,0.0,0.5,4.25,0.4031128874149275,0.7083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
soup,high_risk_share,low,low,3,"take a small taste of the other's soup, then return to their own",1,4.0,0.0,0.6666666666666666,1.0,0.0,0.16666666666666666,2.6,0.8,0.43333333333333335,10,10,10,0,0,0
soup,high_risk_share,low,high,3,"take a small taste of the other's soup, then return to their own",1,4.0,0.0,0.6666666666666666,1.0,0.0,0.16666666666666666,2.6,0.8,0.43333333333333335,10,10,10,0,0,0
soup,low_risk_share,low,low,0,eat their soups without offering any to each other,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
soup,low_risk_share,low,high,0,eat their soups without offering any to each other,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
soup,low_risk_share,low,low,1,ask to taste each other's soup from the original bowls,1,4.0,0.0,0.6666666666666666,1.5,0.0,0.25,2.6,0.8,0.43333333333333335,10,10,10,0,0,0
soup,low_risk_share,low,high,1,ask to taste each other's soup from the original bowls,1,4.0,0.0,0.6666666666666666,1.1,0.19999999999999998,0.18333333333333335,2.6,0.8,0.43333333333333335,10,10,10,0,0,0
soup,low_risk_share,low,low,2,order a third soup to share,1,3.0,0.0,0.5,3.6,0.3,0.6,5.7,0.9,0.95,10,10,10,0,0,0
soup,low_risk_share,low,high,2,order a third soup to share,1,3.0,0.0,0.5,4.0,0.0,0.6666666666666666,5.7,0.9,0.95,10,10,10,0,0,0
soup,low_risk_share,low,low,3,not touch each other's soup and finish their own,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
soup,low_risk_share,low,high,3,not touch each other's soup and finish their own,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
wedding,no_share,low,low,0,Maxwell and Ralph share both dishes,1,4.0,0.0,0.6666666666666666,0.3,0.45825756949558394,0.049999999999999996,6.0,0.0,1.0,10,10,10,0,0,0
wedding,no_share,low,high,0,Maxwell and Ralph share both dishes,1,4.0,0.0,0.6666666666666666,1.7,1.9,0.2833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
wedding,no_share,low,low,1,Maxwell gives his risotto to Ralph and orders something else,0,1.0,0.0,0.16666666666666666,4.0,0.0,0.6666666666666666,0.0,0.0,0.0,10,10,10,0,0,0
wedding,no_share,low,high,1,Maxwell gives his risotto to Ralph and orders something else,0,1.0,0.0,0.16666666666666666,5.4,0.2,0.9,0.0,0.0,0.0,10,10,10,0,0,0
wedding,no_share,low,low,2,Ralph gives his salmon to Maxwell and orders something else,0,1.0,0.0,0.16666666666666666,4.0,0.0,0.6666666666666666,0.0,0.0,0.0,10,10,10,0,0,0
wedding,no_share,low,high,2,Ralph gives his salmon to Maxwell and orders something else,0,1.0,0.0,0.16666666666666666,5.4,0.2,0.9,0.0,0.0,0.0,10,10,10,0,0,0
wedding,no_share,low,low,3,They decide to order one of each and split both dishes in half,1,4.0,0.0,0.6666666666666666,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
wedding,no_share,low,high,3,They decide to order one of each and split both dishes in half,1,4.0,0.0,0.6666666666666666,4.2,0.2449489742783178,0.7,6.0,0.0,1.0,10,10,10,0,0,0
wedding,low_risk_share,low,low,0,eat their own dishes without offering any to the other person,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
wedding,low_risk_share,low,high,0,eat their own dishes without offering any to the other person,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
wedding,low_risk_share,low,low,1,ask the waiter if they can order a small portion of both dishes to share,1,2.3,0.45825756949558405,0.3833333333333333,1.7,0.45825756949558394,0.2833333333333333,3.4,0.66332495807108,0.5666666666666667,10,10,10,0,0,0
wedding,low_risk_share,low,high,1,ask the waiter if they can order a small portion of both dishes to share,1,2.3,0.45825756949558405,0.3833333333333333,2.0,0.0,0.3333333333333333,3.4,0.66332495807108,0.5666666666666667,10,10,10,0,0,0
wedding,low_risk_share,low,low,2,trade plates so each person gets the other's dish,0,4.0,0.0,0.6666666666666666,1.15,0.22912878474779202,0.19166666666666665,3.0,0.0,0.5,10,10,10,0,0,0
wedding,low_risk_share,low,high,2,trade plates so each person gets the other's dish,0,4.0,0.0,0.6666666666666666,2.9,0.5830951894845301,0.4833333333333333,3.0,0.0,0.5,10,10,10,0,0,0
wedding,low_risk_share,low,low,3,cut their meals in half and swap halves,1,4.1,0.3,0.6833333333333332,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,10,10,0,0,0
wedding,low_risk_share,low,high,3,cut their meals in half and swap halves,1,4.1,0.3,0.6833333333333332,3.95,0.15,0.6583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
wedding,no_share,high,low,0,Maxwell and Ralph swap plates after a few bites,1,4.0,0.0,0.6666666666666666,1.65,0.22912878474779202,0.27499999999999997,3.4,0.66332495807108,0.5666666666666667,10,10,10,0,0,0
wedding,no_share,high,high,0,Maxwell and Ralph swap plates after a few bites,1,4.0,0.0,0.6666666666666666,3.2,0.45825756949558405,0.5333333333333333,3.4,0.66332495807108,0.5666666666666667,10,10,10,0,0,0
wedding,no_share,high,low,1,They ask the waiter if they can get a small taste of the other dish,1,2.2,0.39999999999999997,0.3666666666666667,1.7,0.45825756949558394,0.2833333333333333,2.7,0.45825756949558405,0.45,10,10,10,0,0,0
wedding,no_share,high,high,1,They ask the waiter if they can get a small taste of the other dish,1,2.2,0.39999999999999997,0.3666666666666667,2.0,0.0,0.3333333333333333,2.7,0.45825756949558405,0.45,10,10,10,0,0,0
wedding,no_share,high,low,2,Maxwell gives Ralph a small portion of his risotto and Ralph gives Maxwell a small portion of his salmon,1,3.1,0.3,0.5166666666666666,1.75,0.25,0.29166666666666663,5.5,0.806225774829855,0.9166666666666666,10,10,10,0,0,0
wedding,no_share,high,high,2,Maxwell gives Ralph a small portion of his risotto and Ralph gives Maxwell a small portion of his salmon,1,3.1,0.3,0.5166666666666666,3.25,0.25,0.5416666666666666,5.5,0.806225774829855,0.9166666666666666,10,10,10,0,0,0
wedding,no_share,high,low,3,One of them orders an extra dish to share,1,2.3,0.45825756949558405,0.3833333333333333,4.0,0.0,0.6666666666666666,5.5,0.806225774829855,0.9166666666666666,10,10,10,0,0,0
wedding,no_share,high,high,3,One of them orders an extra dish to share,1,2.3,0.45825756949558405,0.3833333333333333,5.0,0.0,0.8333333333333333,5.5,0.806225774829855,0.9166666666666666,10,10,10,0,0,0
wedding,no_share,high,low,4,They decide to order the same dish on the next course to share,1,2.1,0.3,0.35,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
wedding,no_share,high,high,4,They decide to order the same dish on the next course to share,1,2.1,0.3,0.35,0.9,0.9433981132056605,0.15,0.0,0.0,0.0,10,10,10,0,0,0
wedding,high_risk_share,high,low,0,Maxwell eats only his mushroom risotto and Ralph eats only his coconut curry salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
wedding,high_risk_share,high,high,0,Maxwell eats only his mushroom risotto and Ralph eats only his coconut curry salmon,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
wedding,high_risk_share,high,low,1,They ask the waiter if they can get a small taste of the other's dish,1,2.2,0.39999999999999997,0.3666666666666667,1.7,0.45825756949558394,0.2833333333333333,2.7,0.45825756949558405,0.45,10,10,10,0,0,0
wedding,high_risk_share,high,high,1,They ask the waiter if they can get a small taste of the other's dish,1,2.2,0.39999999999999997,0.3666666666666667,2.0,0.0,0.3333333333333333,2.7,0.45825756949558405,0.45,10,10,10,0,0,0
wedding,high_risk_share,high,low,2,One person finishes their meal and then tries the other's dish if they have some left,0,1.3,0.45825756949558394,0.21666666666666667,0.55,0.15,0.09166666666666667,2.6,0.66332495807108,0.43333333333333335,10,10,10,0,0,0
wedding,high_risk_share,high,high,2,One person finishes their meal and then tries the other's dish if they have some left,0,1.3,0.45825756949558394,0.21666666666666667,1.0,0.0,0.16666666666666666,2.6,0.66332495807108,0.43333333333333335,10,10,10,0,0,0
wedding,high_risk_share,high,low,3,They decide to order one of each dish to share from the start,1,4.1,0.3,0.6833333333333332,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
wedding,high_risk_share,high,high,3,They decide to order one of each dish to share from the start,1,4.1,0.3,0.6833333333333332,1.8,1.886796226411321,0.3,6.0,0.0,1.0,10,10,10,0,0,0
wedding,low_risk_share,high,low,0,Maxwell and Ralph decide to just eat their own dishes and not try the other,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
wedding,low_risk_share,high,high,0,Maxwell and Ralph decide to just eat their own dishes and not try the other,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
wedding,low_risk_share,high,low,1,They ask the waiter if they can get a small tasting portion of the other dish,0,2.2,0.39999999999999997,0.3666666666666667,1.7,0.45825756949558394,0.2833333333333333,2.7,0.45825756949558405,0.45,10,10,10,0,0,0
wedding,low_risk_share,high,high,1,They ask the waiter if they can get a small tasting portion of the other dish,0,2.2,0.39999999999999997,0.3666666666666667,2.0,0.0,0.3333333333333333,2.7,0.45825756949558405,0.45,10,10,10,0,0,0
wedding,low_risk_share,high,low,2,Maxwell and Ralph swap plates and eat the other's dish,0,4.1,0.3,0.6833333333333332,1.25,0.25,0.20833333333333331,3.0,0.0,0.5,10,10,10,0,0,0
wedding,low_risk_share,high,high,2,Maxwell and Ralph swap plates and eat the other's dish,0,4.1,0.3,0.6833333333333332,3.05,0.65,0.5083333333333333,3.0,0.0,0.5,10,10,10,0,0,0
wedding,low_risk_share,high,low,3,"They eat together from one plate, taking turns with the same utensils",1,6.0,0.0,1.0,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
wedding,low_risk_share,high,high,3,"They eat together from one plate, taking turns with the same utensils",1,6.0,0.0,1.0,5.15,0.634428877022476,0.8583333333333334,6.0,0.0,1.0,10,10,10,0,0,0
wedding,high_risk_share,low,low,0,Maxwell and Ralph decide to stick to their own plates and not try each other's food,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
wedding,high_risk_share,low,high,0,Maxwell and Ralph decide to stick to their own plates and not try each other's food,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
wedding,high_risk_share,low,low,1,They ask the waiter if they can get a small taste of each dish to share,1,2.3,0.45825756949558405,0.3833333333333333,1.7,0.45825756949558394,0.2833333333333333,3.1,0.5385164807134504,0.5166666666666666,10,10,10,0,0,0
wedding,high_risk_share,low,high,1,They ask the waiter if they can get a small taste of each dish to share,1,2.3,0.45825756949558405,0.3833333333333333,2.0,0.0,0.3333333333333333,3.1,0.5385164807134504,0.5166666666666666,10,10,10,0,0,0
wedding,high_risk_share,low,low,2,One person offers to take a few bites of the other's dish and then return to their own,1,3.1,0.3,0.5166666666666666,1.1,0.19999999999999998,0.18333333333333335,3.3,0.45825756949558405,0.5499999999999999,10,10,10,0,0,0
wedding,high_risk_share,low,high,2,One person offers to take a few bites of the other's dish and then return to their own,1,3.1,0.3,0.5166666666666666,3.05,0.2692582403567252,0.5083333333333333,3.3,0.45825756949558405,0.5499999999999999,10,10,10,0,0,0
