subject_id,scenario_label,stimulus_index,action_condition,desire,effort,stage,intimacy_rating
07e62e15-8c70-52a8-b9b2-1f85f3026fb9,takeout,7,low_risk_share,high,low,posterior,0.05
07e62e15-8c70-52a8-b9b2-1f85f3026fb9,takeout,7,low_risk_share,high,low,prior,0.25
07e62e15-8c70-52a8-b9b2-1f85f3026fb9,wedding,9,low_risk_share,high,high,posterior,0.05
07e62e15-8c70-52a8-b9b2-1f85f3026fb9,wedding,9,low_risk_share,high,high,prior,0.65
0a479e35-d6ca-586d-a64e-27e01e34483e,apples,1,high_risk_share,low,low,posterior,0.83
0a479e35-d6ca-586d-a64e-27e01e34483e,apples,1,high_risk_share,low,low,prior,0.47
0a479e35-d6ca-586d-a64e-27e01e34483e,basketball,12,high_risk_share,low,high,posterior,0.9
0a479e35-d6ca-586d-a64e-27e01e34483e,basketball,12,high_risk_share,low,high,prior,0.66
0a479e35-d6ca-586d-a64e-27e01e34483e,birthday,2,low_risk_share,low,low,posterior,0.4
0a479e35-d6ca-586d-a64e-27e01e34483e,birthday,2,low_risk_share,low,low,prior,0.56
0a479e35-d6ca-586d-a64e-27e01e34483e,brunch,4,low_risk_share,low,high,posterior,0.54
0a479e35-d6ca-586d-a64e-27e01e34483e,brunch,4,low_risk_share,low,high,prior,0.5
0a479e35-d6ca-586d-a64e-27e01e34483e,cooking,13,high_risk_share,high,low,posterior,0.9
0a479e35-d6ca-586d-a64e-27e01e34483e,cooking,13,high_risk_share,high,low,prior,0.79
0a479e35-d6ca-586d-a64e-27e01e34483e,dip,3,high_risk_share,high,high,posterior,0.92
0a479e35-d6ca-586d-a64e-27e01e34483e,dip,3,high_risk_share,high,high,prior,0.77
0a479e35-d6ca-586d-a64e-27e01e34483e,drinks,7,no_share,low,high,posterior,0.24
0a479e35-d6ca-586d-a64e-27e01e34483e,drinks,7,no_share,low,high,prior,0.5
0a479e35-d6ca-586d-a64e-27e01e34483e,driving,10,low_risk_share,high,low,posterior,0.62
0a479e35-d6ca-586d-a64e-27e01e34483e,driving,10,low_risk_share,high,low,prior,0.58
0a479e35-d6ca-586d-a64e-27e01e34483e,fair,0,no_share,high,low,posterior,0.61
0a479e35-d6ca-586d-a64e-27e01e34483e,fair,0,no_share,high,low,prior,0.74
0a479e35-d6ca-586d-a64e-27e01e34483e,gala,6,low_risk_share,low,high,posterior,0.65
0a479e35-d6ca-586d-a64e-27e01e34483e,gala,6,low_risk_share,low,high,prior,0.34
0a479e35-d6ca-586d-a64e-27e01e34483e,hike,15,no_share,high,high,posterior,0.07
0a479e35-d6ca-586d-a64e-27e01e34483e,hike,15,no_share,high,high,prior,0.73
0a479e35-d6ca-586d-a64e-27e01e34483e,oysters,5,high_risk_share,low,high,posterior,0.91
0a479e35-d6ca-586d-a64e-27e01e34483e,oysters,5,high_risk_share,low,high,prior,0.58
0a479e35-d6ca-586d-a64e-27e01e34483e,social,8,no_share,low,low,posterior,0.44
0a479e35-d6ca-586d-a64e-27e01e34483e,social,8,no_share,low,low,prior,0.5
0a479e35-d6ca-586d-a64e-27e01e34483e,soup,11,low_risk_share,high,high,posterior,0.61
0a479e35-d6ca-586d-a64e-27e01e34483e,soup,11,low_risk_share,high,high,prior,0.63
0a479e35-d6ca-586d-a64e-27e01e34483e,takeout,14,high_risk_share,high,low,posterior,0.75
0a479e35-d6ca-586d-a64e-27e01e34483e,takeout,14,high_risk_share,high,low,prior,0.65
0a479e35-d6ca-586d-a64e-27e01e34483e,wedding,9,no_share,high,low,posterior,0.29
0a479e35-d6ca-586d-a64e-27e01e34483e,wedding,9,no_share,high,low,prior,0.64
0a674097-08a9-58e3-a7ea-111d6d9de86b,apples,5,low_risk_share,high,high,posterior,0.4
0a674097-08a9-58e3-a7ea-111d6d9de86b,apples,5,low_risk_share,high,high,prior,0.67
0a674097-08a9-58e3-a7ea-111d6d9de86b,basketball,14,no_share,high,high,posterior,0.39
0a674097-08a9-58e3-a7ea-111d6d9de86b,basketball,14,no_share,high,high,prior,0.74
0a674097-08a9-58e3-a7ea-111d6d9de86b,birthday,3,no_share,high,high,posterior,0.49
0a674097-08a9-58e3-a7ea-111d6d9de86b,birthday,3,no_share,high,high,prior,0.82
0a674097-08a9-58e3-a7ea-111d6d9de86b,brunch,4,no_share,low,low,posterior,0.74
0a674097-08a9-58e3-a7ea-111d6d9de86b,brunch,4,no_share,low,low,prior,0.75
0a674097-08a9-58e3-a7ea-111d6d9de86b,cooking,1,high_risk_share,low,low,posterior,0.84
0a674097-08a9-58e3-a7ea-111d6d9de86b,cooking,1,high_risk_share,low,low,prior,0.64
0a674097-08a9-58e3-a7ea-111d6d9de86b,dip,0,high_risk_share,low,high,posterior,0.95
0a674097-08a9-58e3-a7ea-111d6d9de86b,dip,0,high_risk_share,low,high,prior,0.85
0a674097-08a9-58e3-a7ea-111d6d9de86b,drinks,8,high_risk_share,high,high,posterior,0.76
0a674097-08a9-58e3-a7ea-111d6d9de86b,drinks,8,high_risk_share,high,high,prior,0.47
0a674097-08a9-58e3-a7ea-111d6d9de86b,driving,9,low_risk_share,high,low,posterior,0.47
0a674097-08a9-58e3-a7ea-111d6d9de86b,driving,9,low_risk_share,high,low,prior,0.37
0a674097-08a9-58e3-a7ea-111d6d9de86b,fair,15,low_risk_share,high,high,posterior,0.64
0a674097-08a9-58e3-a7ea-111d6d9de86b,fair,15,low_risk_share,high,high,prior,0.9
0a674097-08a9-58e3-a7ea-111d6d9de86b,gala,13,no_share,high,low,posterior,0.1
0a674097-08a9-58e3-a7ea-111d6d9de86b,gala,13,no_share,high,low,prior,0.25
0a674097-08a9-58e3-a7ea-111d6d9de86b,hike,7,high_risk_share,high,low,posterior,0.9
0a674097-08a9-58e3-a7ea-111d6d9de86b,hike,7,high_risk_share,high,low,prior,0.82
0a674097-08a9-58e3-a7ea-111d6d9de86b,oysters,6,low_risk_share,low,high,posterior,0.19
0a674097-08a9-58e3-a7ea-111d6d9de86b,oysters,6,low_risk_share,low,high,prior,0.84
0a674097-08a9-58e3-a7ea-111d6d9de86b,social,2,low_risk_share,low,low,posterior,0.7
0a674097-08a9-58e3-a7ea-111d6d9de86b,social,2,low_risk_share,low,low,prior,0.65
0a674097-08a9-58e3-a7ea-111d6d9de86b,soup,10,high_risk_share,low,low,posterior,0.95
0a674097-08a9-58e3-a7ea-111d6d9de86b,soup,10,high_risk_share,low,low,prior,0.62
0a674097-08a9-58e3-a7ea-111d6d9de86b,takeout,11,no_share,low,high,posterior,0.52
0a674097-08a9-58e3-a7ea-111d6d9de86b,takeout,11,no_share,low,high,prior,0.63
0a674097-08a9-58e3-a7ea-111d6d9de86b,wedding,12,no_share,low,low,posterior,0.36
0a674097-08a9-58e3-a7ea-111d6d9de86b,wedding,12,no_share,low,low,prior,0.48
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,apples,15,high_risk_share,high,low,posterior,0.89
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,apples,15,high_risk_share,high,low,prior,0.68
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,basketball,5,low_risk_share,low,high,posterior,0.73
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,basketball,5,low_risk_share,low,high,prior,0.63
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,birthday,11,high_risk_share,high,high,posterior,0.95
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,birthday,11,high_risk_share,high,high,prior,0.69
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,brunch,4,no_share,low,high,posterior,0.65
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,brunch,4,no_share,low,high,prior,0.54
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,cooking,9,no_share,low,low,posterior,0.68
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,cooking,9,no_share,low,low,prior,0.69
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,dip,1,low_risk_share,high,high,posterior,0.38
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,dip,1,low_risk_share,high,high,prior,0.77
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,drinks,6,no_share,low,low,posterior,0.7
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,drinks,6,no_share,low,low,prior,0.68
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,driving,10,low_risk_share,high,low,posterior,0.77
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,driving,10,low_risk_share,high,low,prior,0.71
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,fair,8,high_risk_share,low,low,posterior,0.82
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,fair,8,high_risk_share,low,low,prior,0.72
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,gala,0,low_risk_share,low,low,posterior,0.67
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,gala,0,low_risk_share,low,low,prior,0.25
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,hike,13,high_risk_share,low,low,posterior,0.77
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,hike,13,high_risk_share,low,low,prior,0.64
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,oysters,14,no_share,high,high,posterior,0.46
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,oysters,14,no_share,high,high,prior,0.62
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,social,7,no_share,high,high,posterior,0.67
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,social,7,no_share,high,high,prior,0.7
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,soup,12,high_risk_share,low,high,posterior,0.87
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,soup,12,high_risk_share,low,high,prior,0.55
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,takeout,3,no_share,high,low,posterior,0.63
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,takeout,3,no_share,high,low,prior,0.62
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,wedding,2,low_risk_share,high,high,posterior,0.62
0b0fc62a-8308-50bc-8d40-6bd1e35c0e4a,wedding,2,low_risk_share,high,high,prior,0.56
0d5fd60a-9f7c-5530-a0db-6e76fe794157,apples,3,high_risk_share,high,high,posterior,0.95
0d5fd60a-9f7c-5530-a0db-6e76fe794157,apples,3,high_risk_share,high,high,prior,0.87
0d5fd60a-9f7c-5530-a0db-6e76fe794157,basketball,7,high_risk_share,high,low,posterior,0.98
0d5fd60a-9f7c-5530-a0db-6e76fe794157,basketball,7,high_risk_share,high,low,prior,0.83
0d5fd60a-9f7c-5530-a0db-6e76fe794157,birthday,12,high_risk_share,high,high,posterior,0.9
0d5fd60a-9f7c-5530-a0db-6e76fe794157,birthday,12,high_risk_share,high,high,prior,0.16
0d5fd60a-9f7c-5530-a0db-6e76fe794157,brunch,11,low_risk_share,high,high,posterior,0.7
0d5fd60a-9f7c-5530-a0db-6e76fe794157,brunch,11,low_risk_share,high,high,prior,0.92
0d5fd60a-9f7c-5530-a0db-6e76fe794157,cooking,0,no_share,low,high,posterior,0.16
0d5fd60a-9f7c-5530-a0db-6e76fe794157,cooking,0,no_share,low,high,prior,0.24
0d5fd60a-9f7c-5530-a0db-6e76fe794157,dip,14,no_share,low,high,posterior,0.08
0d5fd60a-9f7c-5530-a0db-6e76fe794157,dip,14,no_share,low,high,prior,0.22
0d5fd60a-9f7c-5530-a0db-6e76fe794157,drinks,10,no_share,high,low,posterior,0.05
0d5fd60a-9f7c-5530-a0db-6e76fe794157,drinks,10,no_share,high,low,prior,0.25
0d5fd60a-9f7c-5530-a0db-6e76fe794157,driving,13,high_risk_share,low,low,posterior,0.99
0d5fd60a-9f7c-5530-a0db-6e76fe794157,driving,13,high_risk_share,low,low,prior,0.85
0d5fd60a-9f7c-5530-a0db-6e76fe794157,fair,8,low_risk_share,high,low,posterior,0.68
0d5fd60a-9f7c-5530-a0db-6e76fe794157,fair,8,low_risk_share,high,low,prior,0.9
0d5fd60a-9f7c-5530-a0db-6e76fe794157,gala,9,high_risk_share,low,high,posterior,0.95
0d5fd60a-9f7c-5530-a0db-6e76fe794157,gala,9,high_risk_share,low,high,prior,0.15
0d5fd60a-9f7c-5530-a0db-6e76fe794157,hike,15,low_risk_share,high,low,posterior,0.96
0d5fd60a-9f7c-5530-a0db-6e76fe794157,hike,15,low_risk_share,high,low,prior,0.9
0d5fd60a-9f7c-5530-a0db-6e76fe794157,oysters,6,no_share,low,low,posterior,0.18
0d5fd60a-9f7c-5530-a0db-6e76fe794157,oysters,6,no_share,low,low,prior,0.9
0d5fd60a-9f7c-5530-a0db-6e76fe794157,social,4,low_risk_share,low,high,posterior,0.87
0d5fd60a-9f7c-5530-a0db-6e76fe794157,social,4,low_risk_share,low,high,prior,0.65
0d5fd60a-9f7c-5530-a0db-6e76fe794157,soup,1,no_share,high,high,posterior,0.74
0d5fd60a-9f7c-5530-a0db-6e76fe794157,soup,1,no_share,high,high,prior,0.84
0d5fd60a-9f7c-5530-a0db-6e76fe794157,takeout,2,low_risk_share,low,low,posterior,0.76
0d5fd60a-9f7c-5530-a0db-6e76fe794157,takeout,2,low_risk_share,low,low,prior,0.66
0d5fd60a-9f7c-5530-a0db-6e76fe794157,wedding,5,low_risk_share,low,low,posterior,0.86
0d5fd60a-9f7c-5530-a0db-6e76fe794157,wedding,5,low_risk_share,low,low,prior,0.14
0e312d0b-17bd-5cfb-91a5-e9d96b383524,apples,11,no_share,high,high,posterior,0.08
0e312d0b-17bd-5cfb-91a5-e9d96b383524,apples,11,no_share,high,high,prior,0.28
0e312d0b-17bd-5cfb-91a5-e9d96b383524,basketball,2,high_risk_share,high,high,posterior,0.96
0e312d0b-17bd-5cfb-91a5-e9d96b383524,basketball,2,high_risk_share,high,high,prior,0.58
0e312d0b-17bd-5cfb-91a5-e9d96b383524,birthday,7,no_share,low,high,posterior,0.19
0e312d0b-17bd-5cfb-91a5-e9d96b383524,birthday,7,no_share,low,high,prior,0.5
0e312d0b-17bd-5cfb-91a5-e9d96b383524,brunch,14,low_risk_share,high,low,posterior,0.15
0e312d0b-17bd-5cfb-91a5-e9d96b383524,brunch,14,low_risk_share,high,low,prior,0.31
0e312d0b-17bd-5cfb-91a5-e9d96b383524,cooking,5,high_risk_share,low,high,posterior,0.95
0e312d0b-17bd-5cfb-91a5-e9d96b383524,cooking,5,high_risk_share,low,high,prior,0.8
0e312d0b-17bd-5cfb-91a5-e9d96b383524,dip,13,no_share,high,low,posterior,0.34
0e312d0b-17bd-5cfb-91a5-e9d96b383524,dip,13,no_share,high,low,prior,0.72
0e312d0b-17bd-5cfb-91a5-e9d96b383524,drinks,4,high_risk_share,low,low,posterior,0.99
0e312d0b-17bd-5cfb-91a5-e9d96b383524,drinks,4,high_risk_share,low,low,prior,0.87
0e312d0b-17bd-5cfb-91a5-e9d96b383524,driving,3,low_risk_share,high,high,posterior,0.24
0e312d0b-17bd-5cfb-91a5-e9d96b383524,driving,3,low_risk_share,high,high,prior,0.7
0e312d0b-17bd-5cfb-91a5-e9d96b383524,fair,1,no_share,high,low,posterior,0.58
0e312d0b-17bd-5cfb-91a5-e9d96b383524,fair,1,no_share,high,low,prior,0.88
0e312d0b-17bd-5cfb-91a5-e9d96b383524,gala,15,high_risk_share,low,high,posterior,0.94
0e312d0b-17bd-5cfb-91a5-e9d96b383524,gala,15,high_risk_share,low,high,prior,0.19
0e312d0b-17bd-5cfb-91a5-e9d96b383524,hike,9,high_risk_share,high,low,posterior,0.97
0e312d0b-17bd-5cfb-91a5-e9d96b383524,hike,9,high_risk_share,high,low,prior,0.88
0e312d0b-17bd-5cfb-91a5-e9d96b383524,oysters,10,low_risk_share,low,high,posterior,0.08
0e312d0b-17bd-5cfb-91a5-e9d96b383524,oysters,10,low_risk_share,low,high,prior,0.67
0e312d0b-17bd-5cfb-91a5-e9d96b383524,social,0,low_risk_share,low,high,posterior,0.54
0e312d0b-17bd-5cfb-91a5-e9d96b383524,social,0,low_risk_share,low,high,prior,0.15
0e312d0b-17bd-5cfb-91a5-e9d96b383524,soup,6,high_risk_share,high,low,posterior,1.0
0e312d0b-17bd-5cfb-91a5-e9d96b383524,soup,6,high_risk_share,high,low,prior,0.77
0e312d0b-17bd-5cfb-91a5-e9d96b383524,takeout,12,low_risk_share,low,low,posterior,0.0
0e312d0b-17bd-5cfb-91a5-e9d96b383524,takeout,12,low_risk_share,low,low,prior,0.04
0e312d0b-17bd-5cfb-91a5-e9d96b383524,wedding,8,no_share,low,low,posterior,0.5
0e312d0b-17bd-5cfb-91a5-e9d96b383524,wedding,8,no_share,low,low,prior,0.51
0f42319e-26e2-50bd-823f-6baed4a3f816,apples,9,no_share,low,low,posterior,0.64
0f42319e-26e2-50bd-823f-6baed4a3f816,apples,9,no_share,low,low,prior,0.71
0f42319e-26e2-50bd-823f-6baed4a3f816,basketball,10,no_share,low,high,posterior,0.62
0f42319e-26e2-50bd-823f-6baed4a3f816,basketball,10,no_share,low,high,prior,0.72
0f42319e-26e2-50bd-823f-6baed4a3f816,birthday,13,high_risk_share,low,low,posterior,0.8
0f42319e-26e2-50bd-823f-6baed4a3f816,birthday,13,high_risk_share,low,low,prior,0.53
0f42319e-26e2-50bd-823f-6baed4a3f816,brunch,11,high_risk_share,low,low,posterior,0.71
0f42319e-26e2-50bd-823f-6baed4a3f816,brunch,11,high_risk_share,low,low,prior,0.66
0f42319e-26e2-50bd-823f-6baed4a3f816,cooking,0,high_risk_share,high,low,posterior,1.0
0f42319e-26e2-50bd-823f-6baed4a3f816,cooking,0,high_risk_share,high,low,prior,0.9
0f42319e-26e2-50bd-823f-6baed4a3f816,dip,5,no_share,high,high,posterior,0.65
0f42319e-26e2-50bd-823f-6baed4a3f816,dip,5,no_share,high,high,prior,0.66
0f42319e-26e2-50bd-823f-6baed4a3f816,drinks,3,low_risk_share,high,low,posterior,0.67
0f42319e-26e2-50bd-823f-6baed4a3f816,drinks,3,low_risk_share,high,low,prior,0.63
0f42319e-26e2-50bd-823f-6baed4a3f816,driving,7,low_risk_share,low,high,posterior,0.71
0f42319e-26e2-50bd-823f-6baed4a3f816,driving,7,low_risk_share,low,high,prior,0.69
0f42319e-26e2-50bd-823f-6baed4a3f816,fair,14,no_share,high,low,posterior,0.6
0f42319e-26e2-50bd-823f-6baed4a3f816,fair,14,no_share,high,low,prior,0.7
0f42319e-26e2-50bd-823f-6baed4a3f816,gala,1,no_share,high,high,posterior,0.6
0f42319e-26e2-50bd-823f-6baed4a3f816,gala,1,no_share,high,high,prior,0.75
0f42319e-26e2-50bd-823f-6baed4a3f816,hike,12,low_risk_share,low,low,posterior,0.62
0f42319e-26e2-50bd-823f-6baed4a3f816,hike,12,low_risk_share,low,low,prior,0.63
0f42319e-26e2-50bd-823f-6baed4a3f816,oysters,15,low_risk_share,high,high,posterior,0.55
0f42319e-26e2-50bd-823f-6baed4a3f816,oysters,15,low_risk_share,high,high,prior,0.53
0f42319e-26e2-50bd-823f-6baed4a3f816,social,8,high_risk_share,low,high,posterior,1.0
0f42319e-26e2-50bd-823f-6baed4a3f816,social,8,high_risk_share,low,high,prior,0.76
0f42319e-26e2-50bd-823f-6baed4a3f816,soup,2,high_risk_share,high,high,posterior,1.0
0f42319e-26e2-50bd-823f-6baed4a3f816,soup,2,high_risk_share,high,high,prior,0.71
0f42319e-26e2-50bd-823f-6baed4a3f816,takeout,4,no_share,low,low,posterior,0.76
0f42319e-26e2-50bd-823f-6baed4a3f816,takeout,4,no_share,low,low,prior,0.68
0f42319e-26e2-50bd-823f-6baed4a3f816,wedding,6,low_risk_share,high,high,posterior,0.77
0f42319e-26e2-50bd-823f-6baed4a3f816,wedding,6,low_risk_share,high,high,prior,0.72
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,apples,10,no_share,high,high,posterior,0.0
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,apples,10,no_share,high,high,prior,0.37
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,basketball,12,no_share,low,low,posterior,0.44
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,basketball,12,no_share,low,low,prior,0.64
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,birthday,6,no_share,high,high,posterior,0.23
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,birthday,6,no_share,high,high,prior,0.37
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,brunch,13,low_risk_share,high,low,posterior,0.51
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,brunch,13,low_risk_share,high,low,prior,0.55
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,cooking,5,no_share,high,low,posterior,0.87
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,cooking,5,no_share,high,low,prior,0.99
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,dip,11,low_risk_share,low,low,posterior,0.32
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,dip,11,low_risk_share,low,low,prior,0.33
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,drinks,0,low_risk_share,high,high,posterior,0.63
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,drinks,0,low_risk_share,high,high,prior,0.59
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,driving,15,high_risk_share,low,high,posterior,1.0
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,driving,15,high_risk_share,low,high,prior,0.82
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,fair,3,high_risk_share,high,high,posterior,1.0
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,fair,3,high_risk_share,high,high,prior,0.92
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,gala,14,low_risk_share,high,high,posterior,0.73
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,gala,14,low_risk_share,high,high,prior,0.53
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,hike,7,no_share,low,high,posterior,0.15
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,hike,7,no_share,low,high,prior,0.8
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,oysters,9,high_risk_share,low,low,posterior,0.98
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,oysters,9,high_risk_share,low,low,prior,0.3
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,social,4,high_risk_share,low,low,posterior,1.0
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,social,4,high_risk_share,low,low,prior,0.23
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,soup,2,no_share,low,low,posterior,0.13
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,soup,2,no_share,low,low,prior,0.37
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,takeout,8,low_risk_share,low,high,posterior,0.68
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,takeout,8,low_risk_share,low,high,prior,0.8
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,wedding,1,high_risk_share,high,low,posterior,0.71
0f8a8096-5dc0-5f5c-aac8-e4f680a9939f,wedding,1,high_risk_share,high,low,prior,0.41
10cc84dd-454b-5047-83ff-e61efb16c62d,apples,11,high_risk_share,low,high,posterior,0.73
10cc84dd-454b-5047-83ff-e61efb16c62d,apples,11,high_risk_share,low,high,prior,0.46
10cc84dd-454b-5047-83ff-e61efb16c62d,basketball,7,no_share,high,high,posterior,0.55
10cc84dd-454b-5047-83ff-e61efb16c62d,basketball,7,no_share,high,high,prior,0.74
10cc84dd-454b-5047-83ff-e61efb16c62d,birthday,8,low_risk_share,low,low,posterior,0.45
10cc84dd-454b-5047-83ff-e61efb16c62d,birthday,8,low_risk_share,low,low,prior,0.46
10cc84dd-454b-5047-83ff-e61efb16c62d,brunch,13,no_share,low,low,posterior,0.4
10cc84dd-454b-5047-83ff-e61efb16c62d,brunch,13,no_share,low,low,prior,0.24
10cc84dd-454b-5047-83ff-e61efb16c62d,cooking,4,low_risk_share,low,high,posterior,0.5
10cc84dd-454b-5047-83ff-e61efb16c62d,cooking,4,low_risk_share,low,high,prior,0.5
10cc84dd-454b-5047-83ff-e61efb16c62d,dip,1,no_share,low,high,posterior,0.89
10cc84dd-454b-5047-83ff-e61efb16c62d,dip,1,no_share,low,high,prior,0.86
10cc84dd-454b-5047-83ff-e61efb16c62d,drinks,2,high_risk_share,high,high,posterior,0.98
10cc84dd-454b-5047-83ff-e61efb16c62d,drinks,2,high_risk_share,high,high,prior,0.99
10cc84dd-454b-5047-83ff-e61efb16c62d,driving,14,no_share,high,low,posterior,0.07
10cc84dd-454b-5047-83ff-e61efb16c62d,driving,14,no_share,high,low,prior,0.43
10cc84dd-454b-5047-83ff-e61efb16c62d,fair,10,high_risk_share,high,high,posterior,0.71
10cc84dd-454b-5047-83ff-e61efb16c62d,fair,10,high_risk_share,high,high,prior,0.66
10cc84dd-454b-5047-83ff-e61efb16c62d,gala,15,low_risk_share,high,high,posterior,0.28
10cc84dd-454b-5047-83ff-e61efb16c62d,gala,15,low_risk_share,high,high,prior,0.45
10cc84dd-454b-5047-83ff-e61efb16c62d,hike,5,low_risk_share,low,low,posterior,0.64
10cc84dd-454b-5047-83ff-e61efb16c62d,hike,5,low_risk_share,low,low,prior,0.62
10cc84dd-454b-5047-83ff-e61efb16c62d,oysters,6,high_risk_share,high,low,posterior,0.94
10cc84dd-454b-5047-83ff-e61efb16c62d,oysters,6,high_risk_share,high,low,prior,0.7
10cc84dd-454b-5047-83ff-e61efb16c62d,social,12,low_risk_share,high,low,posterior,0.42
10cc84dd-454b-5047-83ff-e61efb16c62d,social,12,low_risk_share,high,low,prior,0.43
10cc84dd-454b-5047-83ff-e61efb16c62d,soup,0,no_share,low,high,posterior,0.69
10cc84dd-454b-5047-83ff-e61efb16c62d,soup,0,no_share,low,high,prior,0.66
10cc84dd-454b-5047-83ff-e61efb16c62d,takeout,3,low_risk_share,high,low,posterior,0.14
10cc84dd-454b-5047-83ff-e61efb16c62d,takeout,3,low_risk_share,high,low,prior,0.22
10cc84dd-454b-5047-83ff-e61efb16c62d,wedding,9,high_risk_share,low,low,posterior,0.77
10cc84dd-454b-5047-83ff-e61efb16c62d,wedding,9,high_risk_share,low,low,prior,0.28
10d0c8a4-53ca-5d79-b9c4-9258451bc1d1,apples,14,low_risk_share,high,low,posterior,0.5
10d0c8a4-53ca-5d79-b9c4-9258451bc1d1,apples,14,low_risk_share,high,low,prior,0.5
10d0c8a4-53ca-5d79-b9c4-9258451bc1d1,basketball,3,low_risk_share,high,high,posterior,0.53
10d0c8a4-53ca-5d79-b9c4-9258451bc1d1,basketball,3,low_risk_share,high,high,prior,0.59
10d0c8a4-53ca-5d79-b9c4-9258451bc1d1,birthday,9,high_risk_share,high,high,posterior,0.72
10d0c8a4-53ca-5d79-b9c4-9258451bc1d1,birthday,9,high_risk_share,high,high,prior,0.35
10d0c8a4-53ca-5d79-b9c4-9258451bc1d1,brunch,5,low_risk_share,high,high,posterior,0.58
