scenario_label,observed_action,effort_condition,intimacy_condition,alt_idx,motivation_query,v_raw,v_raw_std,v,n_runs,n_failures
birthday,action_2,high,0,2,low,2.5,0.0,0.8333333333333334,10,0
birthday,action_2,high,0,2,high,2.95,0.15,0.9833333333333334,10,0
birthday,action_2,high,0,3,low,0.0,0.0,0.0,10,0
birthday,action_2,high,0,3,high,-3.0,0.0,-1.0,10,0
birthday,action_2,high,75,0,low,-1.9,1.044030650891055,-0.6333333333333333,10,0
birthday,action_2,high,75,0,high,-3.0,0.0,-1.0,10,0
birthday,action_2,high,75,1,low,3.0,0.0,1.0,10,0
birthday,action_2,high,75,1,high,-3.0,0.0,-1.0,10,0
birthday,action_2,high,75,2,low,2.5,0.0,0.8333333333333334,10,0
birthday,action_2,high,75,2,high,2.95,0.15,0.9833333333333334,10,0
birthday,action_2,high,75,3,low,2.45,0.15,0.8166666666666668,10,0
birthday,action_2,high,75,3,high,2.9,0.19999999999999998,0.9666666666666667,10,0
brunch,action_0,low,50,0,low,-2.05,0.15,-0.6833333333333332,10,0
brunch,action_0,low,50,0,high,1.3,0.24494897427831783,0.43333333333333335,10,0
brunch,action_0,low,50,1,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_0,low,50,1,high,-3.0,0.0,-1.0,10,0
brunch,action_0,low,50,2,low,2.0,0.0,0.6666666666666666,10,0
brunch,action_0,low,50,2,high,3.0,0.0,1.0,10,0
brunch,action_0,low,50,3,low,-2.5,0.0,-0.8333333333333334,10,0
brunch,action_0,low,50,3,high,1.75,0.25,0.5833333333333334,10,0
brunch,action_0,low,0,0,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_0,low,0,0,high,-3.0,0.0,-1.0,10,0
brunch,action_0,low,0,1,low,2.85,0.22912878474779202,0.9500000000000001,10,0
brunch,action_0,low,0,1,high,1.3,0.24494897427831783,0.43333333333333335,10,0
brunch,action_0,low,0,2,low,2.35,0.22912878474779202,0.7833333333333333,10,0
brunch,action_0,low,0,2,high,3.0,0.0,1.0,10,0
brunch,action_0,low,0,3,low,-2.05,0.15,-0.6833333333333332,10,0
brunch,action_0,low,0,3,high,2.0,0.0,0.6666666666666666,10,0
brunch,action_0,low,100,0,low,-2.05,0.15,-0.6833333333333332,10,0
brunch,action_0,low,100,0,high,1.3,0.24494897427831783,0.43333333333333335,10,0
brunch,action_0,low,100,1,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_0,low,100,1,high,-3.0,0.0,-1.0,10,0
brunch,action_0,low,100,2,low,2.35,0.22912878474779202,0.7833333333333333,10,0
brunch,action_0,low,100,2,high,3.0,0.0,1.0,10,0
brunch,action_0,low,100,3,low,-2.95,0.15,-0.9833333333333334,10,0
brunch,action_0,low,100,3,high,1.75,0.25,0.5833333333333334,10,0
brunch,action_0,low,75,0,low,-2.05,0.15,-0.6833333333333332,10,0
brunch,action_0,low,75,0,high,1.3,0.24494897427831783,0.43333333333333335,10,0
brunch,action_0,low,75,1,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_0,low,75,1,high,-3.0,0.0,-1.0,10,0
brunch,action_0,low,75,2,low,-1.75,0.4031128874149275,-0.5833333333333334,10,0
brunch,action_0,low,75,2,high,2.2,0.4,0.7333333333333334,10,0
brunch,action_0,low,75,3,low,2.35,0.22912878474779202,0.7833333333333333,10,0
brunch,action_0,low,75,3,high,3.0,0.0,1.0,10,0
brunch,action_0,high,0,0,low,-2.05,0.15,-0.6833333333333332,10,0
brunch,action_0,high,0,0,high,1.3,0.24494897427831783,0.43333333333333335,10,0
brunch,action_0,high,0,1,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_0,high,0,1,high,-3.0,0.0,-1.0,10,0
brunch,action_0,high,0,2,low,-1.55,0.15,-0.5166666666666667,10,0
brunch,action_0,high,0,2,high,2.3,0.2449489742783178,0.7666666666666666,10,0
brunch,action_0,high,0,3,low,1.25,0.4031128874149275,0.4166666666666667,10,0
brunch,action_0,high,0,3,high,2.68,0.1469693845669906,0.8933333333333334,10,0
brunch,action_0,high,0,4,low,1.3,0.33166247903554,0.43333333333333335,10,0
brunch,action_0,high,0,4,high,2.25,0.25,0.75,10,0
brunch,action_1,low,0,0,low,2.0,0.0,0.6666666666666666,10,0
brunch,action_1,low,0,0,high,2.68,0.1469693845669906,0.8933333333333334,10,0
brunch,action_1,low,0,1,low,2.7,0.2449489742783178,0.9,10,0
brunch,action_1,low,0,1,high,2.85,0.15000000000000002,0.9500000000000001,10,0
brunch,action_1,low,0,2,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_1,low,0,2,high,-3.0,0.0,-1.0,10,0
brunch,action_1,low,0,3,low,2.35,0.22912878474779202,0.7833333333333333,10,0
brunch,action_1,low,0,3,high,2.2,0.812403840463596,0.7333333333333334,10,0
brunch,action_0,high,100,0,low,-2.05,0.15,-0.6833333333333332,10,0
brunch,action_0,high,100,0,high,1.3,0.24494897427831783,0.43333333333333335,10,0
brunch,action_0,high,100,1,low,2.35,0.22912878474779202,0.7833333333333333,10,0
brunch,action_0,high,100,1,high,3.0,0.0,1.0,10,0
brunch,action_0,high,100,2,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_0,high,100,2,high,-3.0,0.0,-1.0,10,0
brunch,action_0,high,100,3,low,-2.95,0.15,-0.9833333333333334,10,0
brunch,action_0,high,100,3,high,0.9,0.30000000000000004,0.3,10,0
brunch,action_1,high,0,0,low,2.0,0.0,0.6666666666666666,10,0
brunch,action_1,high,0,0,high,2.68,0.1469693845669906,0.8933333333333334,10,0
brunch,action_1,high,0,1,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_1,high,0,1,high,-3.0,0.0,-1.0,10,0
brunch,action_1,high,0,2,low,2.35,0.22912878474779202,0.7833333333333333,10,0
brunch,action_1,high,0,2,high,2.2,0.812403840463596,0.7333333333333334,10,0
brunch,action_1,high,0,3,low,2.7,0.2449489742783178,0.9,10,0
brunch,action_1,high,0,3,high,2.85,0.15000000000000002,0.9500000000000001,10,0
brunch,action_1,high,50,0,low,2.0,0.0,0.6666666666666666,10,0
brunch,action_1,high,50,0,high,2.4,0.19999999999999998,0.7999999999999999,10,0
brunch,action_1,high,50,1,low,1.05,0.15,0.35000000000000003,10,0
brunch,action_1,high,50,1,high,1.3,0.24494897427831783,0.43333333333333335,10,0
brunch,action_1,high,50,2,low,1.5,0.0,0.5,10,0
brunch,action_1,high,50,2,high,2.3,0.2449489742783178,0.7666666666666666,10,0
brunch,action_1,high,50,3,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_1,high,50,3,high,-3.0,0.0,-1.0,10,0
brunch,action_1,low,50,0,low,2.0,0.0,0.6666666666666666,10,0
brunch,action_1,low,50,0,high,2.68,0.1469693845669906,0.8933333333333334,10,0
brunch,action_1,low,50,1,low,2.05,0.26925824035672524,0.6833333333333332,10,0
brunch,action_1,low,50,1,high,2.68,0.1469693845669906,0.8933333333333334,10,0
brunch,action_1,low,50,2,low,2.7,0.33166247903554,0.9,10,0
brunch,action_1,low,50,2,high,1.3,0.24494897427831783,0.43333333333333335,10,0
brunch,action_1,low,50,3,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_1,low,50,3,high,-3.0,0.0,-1.0,10,0
brunch,action_0,high,75,0,low,-2.05,0.15,-0.6833333333333332,10,0
brunch,action_0,high,75,0,high,1.3,0.24494897427831783,0.43333333333333335,10,0
brunch,action_0,high,75,1,low,-1.15,0.45,-0.3833333333333333,10,0
brunch,action_0,high,75,1,high,-3.0,0.0,-1.0,10,0
brunch,action_0,high,75,2,low,2.35,0.22912878474779202,0.7833333333333333,10,0
brunch,action_0,high,75,2,high,3.0,0.0,1.0,10,0
brunch,action_0,high,75,3,low,-2.95,0.15,-0.9833333333333334,10,0
brunch,action_0,high,75,3,high,0.9,0.30000000000000004,0.3,10,0
brunch,action_0,high,50,0,low,-2.05,0.15,-0.6833333333333332,10,0
brunch,action_0,high,50,0,high,1.3,0.24494897427831783,0.43333333333333335,10,0
brunch,action_0,high,50,1,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_0,high,50,1,high,-3.0,0.0,-1.0,10,0
brunch,action_0,high,50,2,low,-1.35,0.22912878474779202,-0.45,10,0
brunch,action_0,high,50,2,high,1.9,0.19999999999999998,0.6333333333333333,10,0
brunch,action_0,high,50,3,low,2.35,0.22912878474779202,0.7833333333333333,10,0
brunch,action_0,high,50,3,high,3.0,0.0,1.0,10,0
brunch,action_1,low,100,0,low,2.0,0.0,0.6666666666666666,10,0
brunch,action_1,low,100,0,high,2.4,0.19999999999999998,0.7999999999999999,10,0
brunch,action_1,low,100,1,low,1.05,0.15,0.35000000000000003,10,0
brunch,action_1,low,100,1,high,1.3,0.24494897427831783,0.43333333333333335,10,0
brunch,action_1,low,100,2,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_1,low,100,2,high,-3.0,0.0,-1.0,10,0
brunch,action_1,low,100,3,low,2.0,0.0,0.6666666666666666,10,0
brunch,action_1,low,100,3,high,2.68,0.1469693845669906,0.8933333333333334,10,0
brunch,action_1,high,75,0,low,2.0,0.0,0.6666666666666666,10,0
brunch,action_1,high,75,0,high,2.68,0.1469693845669906,0.8933333333333334,10,0
brunch,action_1,high,75,1,low,2.2,0.2449489742783178,0.7333333333333334,10,0
brunch,action_1,high,75,1,high,2.68,0.1469693845669906,0.8933333333333334,10,0
brunch,action_1,high,75,2,low,1.85,0.22912878474779202,0.6166666666666667,10,0
brunch,action_1,high,75,2,high,1.4,0.19999999999999998,0.4666666666666666,10,0
brunch,action_1,high,75,3,low,-0.9,0.30000000000000004,-0.3,10,0
brunch,action_1,high,75,3,high,-1.0,0.4472135954999579,-0.3333333333333333,10,0
brunch,action_1,high,100,0,low,2.0,0.0,0.6666666666666666,10,0
brunch,action_1,high,100,0,high,2.4,0.19999999999999998,0.7999999999999999,10,0
brunch,action_1,high,100,1,low,2.15,0.32015621187164245,0.7166666666666667,10,0
brunch,action_1,high,100,1,high,2.68,0.1469693845669906,0.8933333333333334,10,0
brunch,action_1,high,100,2,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_1,high,100,2,high,-3.0,0.0,-1.0,10,0
brunch,action_1,high,100,3,low,2.35,0.22912878474779202,0.7833333333333333,10,0
brunch,action_1,high,100,3,high,2.2,0.812403840463596,0.7333333333333334,10,0
brunch,action_1,low,75,0,low,2.0,0.0,0.6666666666666666,10,0
brunch,action_1,low,75,0,high,2.4,0.19999999999999998,0.7999999999999999,10,0
brunch,action_1,low,75,1,low,2.15,0.32015621187164245,0.7166666666666667,10,0
brunch,action_1,low,75,1,high,2.68,0.1469693845669906,0.8933333333333334,10,0
brunch,action_1,low,75,2,low,1.05,0.15,0.35000000000000003,10,0
brunch,action_1,low,75,2,high,1.3,0.24494897427831783,0.43333333333333335,10,0
brunch,action_1,low,75,3,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_1,low,75,3,high,-3.0,0.0,-1.0,10,0
brunch,action_2,low,0,0,low,1.9,0.3,0.6333333333333333,10,0
brunch,action_2,low,0,0,high,2.3,0.2449489742783178,0.7666666666666666,10,0
brunch,action_2,low,0,1,low,2.0,0.0,0.6666666666666666,10,0
brunch,action_2,low,0,1,high,2.3,0.2449489742783178,0.7666666666666666,10,0
brunch,action_2,low,0,2,low,2.2,0.2449489742783178,0.7333333333333334,10,0
brunch,action_2,low,0,2,high,2.68,0.1469693845669906,0.8933333333333334,10,0
brunch,action_2,low,0,3,low,-0.9,0.30000000000000004,-0.3,10,0
brunch,action_2,low,0,3,high,-0.9,0.3,-0.3,10,0
brunch,action_2,high,50,0,low,1.95,0.15,0.65,10,0
brunch,action_2,high,50,0,high,2.3,0.2449489742783178,0.7666666666666666,10,0
brunch,action_2,high,50,1,low,2.15,0.32015621187164245,0.7166666666666667,10,0
brunch,action_2,high,50,1,high,2.68,0.1469693845669906,0.8933333333333334,10,0
brunch,action_2,high,50,2,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_2,high,50,2,high,-3.0,0.0,-1.0,10,0
brunch,action_2,high,50,3,low,1.05,0.15,0.35000000000000003,10,0
brunch,action_2,high,50,3,high,1.3,0.24494897427831783,0.43333333333333335,10,0
brunch,action_2,low,50,0,low,1.95,0.15,0.65,10,0
brunch,action_2,low,50,0,high,2.3,0.2449489742783178,0.7666666666666666,10,0
brunch,action_2,low,50,1,low,2.7,0.2449489742783178,0.9,10,0
brunch,action_2,low,50,1,high,2.85,0.15000000000000002,0.9500000000000001,10,0
brunch,action_2,low,50,2,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_2,low,50,2,high,-3.0,0.0,-1.0,10,0
brunch,action_2,low,50,3,low,2.1,0.19999999999999998,0.7000000000000001,10,0
brunch,action_2,low,50,3,high,2.68,0.1469693845669906,0.8933333333333334,10,0
brunch,action_2,low,75,0,low,1.95,0.15,0.65,10,0
brunch,action_2,low,75,0,high,2.3,0.2449489742783178,0.7666666666666666,10,0
brunch,action_2,low,75,1,low,2.15,0.32015621187164245,0.7166666666666667,10,0
brunch,action_2,low,75,1,high,2.68,0.1469693845669906,0.8933333333333334,10,0
brunch,action_2,low,75,2,low,2.0,0.0,0.6666666666666666,10,0
brunch,action_2,low,75,2,high,2.5,0.0,0.8333333333333334,10,0
brunch,action_2,low,75,3,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_2,low,75,3,high,-3.0,0.0,-1.0,10,0
brunch,action_2,high,100,0,low,1.95,0.15,0.65,10,0
brunch,action_2,high,100,0,high,2.3,0.2449489742783178,0.7666666666666666,10,0
brunch,action_2,high,100,1,low,2.7,0.2449489742783178,0.9,10,0
brunch,action_2,high,100,1,high,2.85,0.15000000000000002,0.9500000000000001,10,0
brunch,action_2,high,100,2,low,2.7,0.33166247903554,0.9,10,0
brunch,action_2,high,100,2,high,1.3,0.24494897427831783,0.43333333333333335,10,0
brunch,action_2,high,100,3,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_2,high,100,3,high,-3.0,0.0,-1.0,10,0
brunch,action_2,low,100,0,low,1.95,0.15,0.65,10,0
brunch,action_2,low,100,0,high,2.3,0.2449489742783178,0.7666666666666666,10,0
brunch,action_2,low,100,1,low,2.7,0.2449489742783178,0.9,10,0
brunch,action_2,low,100,1,high,2.85,0.15000000000000002,0.9500000000000001,10,0
brunch,action_2,low,100,2,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_2,low,100,2,high,-3.0,0.0,-1.0,10,0
brunch,action_2,low,100,3,low,2.0,0.0,0.6666666666666666,10,0
brunch,action_2,low,100,3,high,2.5,0.0,0.8333333333333334,10,0
brunch,action_2,high,75,0,low,1.95,0.15,0.65,10,0
brunch,action_2,high,75,0,high,2.3,0.2449489742783178,0.7666666666666666,10,0
brunch,action_2,high,75,1,low,2.0,0.0,0.6666666666666666,10,0
brunch,action_2,high,75,1,high,2.68,0.1469693845669906,0.8933333333333334,10,0
brunch,action_2,high,75,2,low,1.65,0.8077747210701757,0.5499999999999999,10,0
brunch,action_2,high,75,2,high,1.3,0.24494897427831783,0.43333333333333335,10,0
brunch,action_2,high,75,3,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_2,high,75,3,high,-3.0,0.0,-1.0,10,0
brunch,action_2,high,0,0,low,1.2,0.8717797887081347,0.39999999999999997,10,0
brunch,action_2,high,0,0,high,2.0,0.7071067811865476,0.6666666666666666,10,0
brunch,action_2,high,0,1,low,2.0,0.0,0.6666666666666666,10,0
brunch,action_2,high,0,1,high,2.3,0.2449489742783178,0.7666666666666666,10,0
brunch,action_2,high,0,2,low,2.15,0.32015621187164245,0.7166666666666667,10,0
brunch,action_2,high,0,2,high,2.68,0.1469693845669906,0.8933333333333334,10,0
brunch,action_2,high,0,3,low,-1.1,0.3,-0.3666666666666667,10,0
brunch,action_2,high,0,3,high,-3.0,0.0,-1.0,10,0
takeout,action_0,low,0,0,low,-3.0,0.0,-1.0,10,0
takeout,action_0,low,0,0,high,-1.3,0.6,-0.43333333333333335,10,0
takeout,action_0,low,0,1,low,2.3,0.45825756949558405,0.7666666666666666,10,0
takeout,action_0,low,0,1,high,2.9,0.19999999999999998,0.9666666666666667,10,0
takeout,action_0,low,0,2,low,1.3,0.45825756949558394,0.43333333333333335,10,0
takeout,action_0,low,0,2,high,2.0,0.0,0.6666666666666666,10,0
takeout,action_0,low,75,0,low,2.3,0.45825756949558405,0.7666666666666666,10,0
takeout,action_0,low,75,0,high,2.9,0.19999999999999998,0.9666666666666667,10,0
takeout,action_0,low,75,1,low,-3.0,0.0,-1.0,10,0
takeout,action_0,low,75,1,high,-1.3,0.6,-0.43333333333333335,10,0
takeout,action_0,low,75,2,low,-2.0,0.0,-0.6666666666666666,10,0
takeout,action_0,low,75,2,high,-3.0,0.0,-1.0,10,0
takeout,action_0,low,75,3,low,3.0,0.0,1.0,10,0
takeout,action_0,low,75,3,high,3.0,0.0,1.0,10,0
takeout,action_0,high,0,0,low,0.85,0.7762087348130011,0.2833333333333333,10,0
takeout,action_0,high,0,0,high,1.9,0.19999999999999998,0.6333333333333333,10,0
takeout,action_0,high,0,1,low,0.8,0.7483314773547882,0.26666666666666666,10,0
takeout,action_0,high,0,1,high,1.5,0.5,0.5,10,0
takeout,action_0,high,0,2,low,-3.0,0.0,-1.0,10,0
takeout,action_0,high,0,2,high,-1.3,0.6,-0.43333333333333335,10,0
takeout,action_0,high,0,3,low,-2.0,0.0,-0.6666666666666666,10,0
takeout,action_0,high,0,3,high,-3.0,0.0,-1.0,10,0
takeout,action_0,low,100,0,low,2.3,0.45825756949558405,0.7666666666666666,10,0
takeout,action_0,low,100,0,high,2.9,0.19999999999999998,0.9666666666666667,10,0
takeout,action_0,low,100,1,low,-3.0,0.0,-1.0,10,0
takeout,action_0,low,100,1,high,-1.3,0.6,-0.43333333333333335,10,0
takeout,action_0,low,100,2,low,-1.0,0.0,-0.3333333333333333,10,0
takeout,action_0,low,100,2,high,-2.7,0.45825756949558405,-0.9,10,0
takeout,action_0,low,100,3,low,1.3,0.45825756949558394,0.43333333333333335,10,0
takeout,action_0,low,100,3,high,2.0,0.0,0.6666666666666666,10,0
takeout,action_0,high,50,0,low,0.85,0.7762087348130011,0.2833333333333333,10,0
takeout,action_0,high,50,0,high,1.9,0.19999999999999998,0.6333333333333333,10,0
takeout,action_0,high,50,1,low,2.0,0.0,0.6666666666666666,10,0
takeout,action_0,high,50,1,high,2.5,0.5,0.8333333333333334,10,0
takeout,action_0,high,50,2,low,0.0,0.0,0.0,10,0
takeout,action_0,high,50,2,high,-1.3,0.45825756949558394,-0.43333333333333335,10,0
takeout,action_0,high,50,3,low,-2.9,0.3,-0.9666666666666667,10,0
takeout,action_0,high,50,3,high,1.1,0.3,0.3666666666666667,10,0
takeout,action_0,low,50,0,low,2.3,0.45825756949558405,0.7666666666666666,10,0
takeout,action_0,low,50,0,high,2.9,0.19999999999999998,0.9666666666666667,10,0
takeout,action_0,low,50,1,low,-3.0,0.0,-1.0,10,0
takeout,action_0,low,50,1,high,-1.3,0.6,-0.43333333333333335,10,0
takeout,action_0,low,50,2,low,-1.0,0.0,-0.3333333333333333,10,0
takeout,action_0,low,50,2,high,-2.7,0.45825756949558405,-0.9,10,0
takeout,action_0,low,50,3,low,1.3,0.45825756949558394,0.43333333333333335,10,0
takeout,action_0,low,50,3,high,2.0,0.0,0.6666666666666666,10,0
takeout,action_1,low,0,0,low,-1.0,0.0,-0.3333333333333333,10,0
takeout,action_1,low,0,0,high,-2.7,0.45825756949558405,-0.9,10,0
takeout,action_1,low,0,1,low,1.3,0.45825756949558394,0.43333333333333335,10,0
takeout,action_1,low,0,1,high,2.0,0.0,0.6666666666666666,10,0
takeout,action_1,low,0,2,low,0.2,0.4000000000000001,0.06666666666666667,10,0
takeout,action_1,low,0,2,high,-0.9,0.30000000000000004,-0.3,10,0
takeout,action_1,low,0,3,low,3.0,0.0,1.0,10,0
takeout,action_1,low,0,3,high,3.0,0.0,1.0,10,0
takeout,action_0,high,75,0,low,0.85,0.7762087348130011,0.2833333333333333,10,0
takeout,action_0,high,75,0,high,1.9,0.19999999999999998,0.6333333333333333,10,0
takeout,action_0,high,75,1,low,1.3,0.45825756949558394,0.43333333333333335,10,0
takeout,action_0,high,75,1,high,2.0,0.0,0.6666666666666666,10,0
takeout,action_0,high,75,2,low,-2.9,0.3,-0.9666666666666667,10,0
takeout,action_0,high,75,2,high,1.1,0.3,0.3666666666666667,10,0
takeout,action_0,high,75,3,low,2.5,0.5,0.8333333333333334,10,0
takeout,action_0,high,75,3,high,1.35,0.55,0.45,10,0
takeout,action_0,high,100,0,low,1.85,1.0012492197250393,0.6166666666666667,10,0
takeout,action_0,high,100,0,high,2.1,0.19999999999999998,0.7000000000000001,10,0
takeout,action_0,high,100,1,low,1.35,0.45,0.45,10,0
takeout,action_0,high,100,1,high,2.0,0.0,0.6666666666666666,10,0
takeout,action_0,high,100,2,low,2.0,0.0,0.6666666666666666,10,0
takeout,action_0,high,100,2,high,2.55,0.4716990566028302,0.85,10,0
takeout,action_0,high,100,3,low,-2.9,0.3,-0.9666666666666667,10,0
takeout,action_0,high,100,3,high,1.1,0.3,0.3666666666666667,10,0
takeout,action_0,high,100,4,low,-1.4,2.3323807579381204,-0.4666666666666666,10,0
takeout,action_0,high,100,4,high,1.0,0.0,0.3333333333333333,10,0
takeout,action_1,low,100,0,low,-1.0,0.0,-0.3333333333333333,10,0
takeout,action_1,low,100,0,high,-2.7,0.45825756949558405,-0.9,10,0
takeout,action_1,low,100,1,low,1.3,0.45825756949558394,0.43333333333333335,10,0
takeout,action_1,low,100,1,high,2.0,0.0,0.6666666666666666,10,0
takeout,action_1,low,100,2,low,0.2,0.4000000000000001,0.06666666666666667,10,0
takeout,action_1,low,100,2,high,-0.9,0.30000000000000004,-0.3,10,0
takeout,action_1,low,75,0,low,-1.0,0.0,-0.3333333333333333,10,0
takeout,action_1,low,75,0,high,-2.7,0.45825756949558405,-0.9,10,0
takeout,action_1,low,75,1,low,1.3,0.45825756949558394,0.43333333333333335,10,0
takeout,action_1,low,75,1,high,2.0,0.0,0.6666666666666666,10,0
takeout,action_1,low,75,2,low,0.2,0.4000000000000001,0.06666666666666667,10,0
takeout,action_1,low,75,2,high,-0.9,0.30000000000000004,-0.3,10,0
takeout,action_1,low,75,3,low,3.0,0.0,1.0,10,0
takeout,action_1,low,75,3,high,3.0,0.0,1.0,10,0
takeout,action_1,low,50,0,low,1.3,0.45825756949558394,0.43333333333333335,10,0
takeout,action_1,low,50,0,high,2.0,0.0,0.6666666666666666,10,0
takeout,action_1,low,50,1,low,0.2,0.4000000000000001,0.06666666666666667,10,0
takeout,action_1,low,50,1,high,-0.9,0.30000000000000004,-0.3,10,0
takeout,action_1,low,50,2,low,3.0,0.0,1.0,10,0
takeout,action_1,low,50,2,high,3.0,0.0,1.0,10,0
takeout,action_1,low,50,3,low,0.75,0.6020797289396148,0.25,10,0
takeout,action_1,low,50,3,high,1.8,0.4,0.6,10,0
takeout,action_1,high,50,0,low,1.3,0.45825756949558394,0.43333333333333335,10,0
takeout,action_1,high,50,0,high,2.0,0.0,0.6666666666666666,10,0
takeout,action_1,high,50,1,low,0.2,0.4000000000000001,0.06666666666666667,10,0
takeout,action_1,high,50,1,high,-0.9,0.30000000000000004,-0.3,10,0
takeout,action_1,high,50,2,low,1.85,1.0012492197250393,0.6166666666666667,10,0
takeout,action_1,high,50,2,high,2.1,0.19999999999999998,0.7000000000000001,10,0
takeout,action_1,high,50,3,low,1.3,0.7810249675906655,0.43333333333333335,10,0
takeout,action_1,high,50,3,high,1.65,0.45,0.5499999999999999,10,0
takeout,action_1,high,50,4,low,-1.0,0.0,-0.3333333333333333,10,0
takeout,action_1,high,50,4,high,-2.7,0.45825756949558405,-0.9,10,0
takeout,action_2,low,0,0,low,-1.0,0.0,-0.3333333333333333,10,0
takeout,action_2,low,0,0,high,-2.7,0.45825756949558405,-0.9,10,0
takeout,action_2,low,0,1,low,2.3,0.45825756949558405,0.7666666666666666,10,0
takeout,action_2,low,0,1,high,2.9,0.19999999999999998,0.9666666666666667,10,0
takeout,action_2,low,0,2,low,0.2,0.4000000000000001,0.06666666666666667,10,0
takeout,action_2,low,0,2,high,-0.9,0.30000000000000004,-0.3,10,0
takeout,action_2,low,0,3,low,3.0,0.0,1.0,10,0
takeout,action_2,low,0,3,high,3.0,0.0,1.0,10,0
