scenario_label,observed_action,motivation,alt_idx,motivation_query,v_raw,v_raw_std,v,n_runs
oysters,action_2,high,6,high,2.35,0.22912878474779202,0.7833333333333333,10
oysters,action_2,high,7,low,-0.1,0.5385164807134505,-0.03333333333333333,10
oysters,action_2,high,7,high,2.0,0.0,0.6666666666666666,10
oysters,action_2,high,8,low,0.0,0.0,0.0,10
oysters,action_2,high,8,high,0.0,0.0,0.0,10
oysters,action_2,high,9,low,-0.9,1.1357816691600546,-0.3,10
oysters,action_2,high,9,high,-1.35,0.22912878474779202,-0.45,10
oysters,action_3,low,0,low,-1.0,1.0954451150103321,-0.3333333333333333,10
oysters,action_3,low,0,high,-3.0,0.0,-1.0,10
oysters,action_3,low,1,low,-1.0,1.0954451150103321,-0.3333333333333333,10
oysters,action_3,low,1,high,-3.0,0.0,-1.0,10
oysters,action_3,low,2,low,0.0,0.4472135954999579,0.0,10
oysters,action_3,low,2,high,-3.0,0.0,-1.0,10
oysters,action_3,low,3,low,-0.8,1.1661903789690602,-0.26666666666666666,10
oysters,action_3,low,3,high,3.0,0.0,1.0,10
oysters,action_3,low,4,low,0.0,0.7745966692414834,0.0,10
oysters,action_3,low,4,high,2.35,0.22912878474779202,0.7833333333333333,10
oysters,action_3,low,5,low,-0.1,0.30000000000000004,-0.03333333333333333,10
oysters,action_3,low,5,high,2.0,0.0,0.6666666666666666,10
oysters,action_3,low,6,low,-0.5,0.5,-0.16666666666666666,10
oysters,action_3,low,6,high,0.5,1.02469507659596,0.16666666666666666,10
oysters,action_3,low,7,low,-0.1,0.5385164807134505,-0.03333333333333333,10
oysters,action_3,low,7,high,3.0,0.0,1.0,10
oysters,action_3,low,8,low,-0.1,0.5385164807134505,-0.03333333333333333,10
oysters,action_3,low,8,high,2.0,0.0,0.6666666666666666,10
oysters,action_3,high,0,low,0.0,0.7745966692414834,0.0,10
oysters,action_3,high,0,high,2.35,0.22912878474779202,0.7833333333333333,10
oysters,action_3,high,1,low,-1.1,1.044030650891055,-0.3666666666666667,10
oysters,action_3,high,1,high,-2.0,0.0,-0.6666666666666666,10
oysters,action_3,high,2,low,-1.0,1.0954451150103321,-0.3333333333333333,10
oysters,action_3,high,2,high,-3.0,0.0,-1.0,10
oysters,action_3,high,3,low,-0.8,1.1661903789690602,-0.26666666666666666,10
oysters,action_3,high,3,high,3.0,0.0,1.0,10
oysters,action_3,high,4,low,0.0,0.7745966692414834,0.0,10
oysters,action_3,high,4,high,3.0,0.0,1.0,10
oysters,action_3,high,5,low,-0.9,0.8306623862918076,-0.3,10
oysters,action_3,high,5,high,-2.0,0.0,-0.6666666666666666,10
oysters,action_3,high,6,low,0.0,0.4472135954999579,0.0,10
oysters,action_3,high,6,high,-3.0,0.0,-1.0,10
oysters,action_3,high,7,low,0.0,0.7745966692414834,0.0,10
oysters,action_3,high,7,high,2.2,0.2449489742783178,0.7333333333333334,10
oysters,action_3,high,8,low,-0.7,1.1874342087037917,-0.2333333333333333,10
oysters,action_3,high,8,high,-1.0,0.0,-0.3333333333333333,10
social,action_0,low,0,low,-1.0,0.0,-0.3333333333333333,10
social,action_0,low,0,high,-3.0,0.0,-1.0,10
social,action_0,low,1,low,-1.0,0.0,-0.3333333333333333,10
social,action_0,low,1,high,-3.0,0.0,-1.0,10
social,action_0,low,2,low,0.0,0.0,0.0,10
social,action_0,low,2,high,0.0,0.0,0.0,10
social,action_0,low,3,low,-0.25,0.4031128874149275,-0.08333333333333333,10
social,action_0,low,3,high,2.0,0.0,0.6666666666666666,10
social,action_0,low,4,low,-0.25,0.4031128874149275,-0.08333333333333333,10
social,action_0,low,4,high,2.0,0.0,0.6666666666666666,10
social,action_0,low,5,low,1.5,0.806225774829855,0.5,10
social,action_0,low,5,high,-3.0,0.0,-1.0,10
social,action_0,low,6,low,0.8,0.4,0.26666666666666666,10
social,action_0,low,6,high,3.0,0.0,1.0,10
social,action_0,low,7,low,0.6,0.48989794855663565,0.19999999999999998,10
social,action_0,low,7,high,1.0,0.0,0.3333333333333333,10
social,action_0,low,8,low,0.0,0.0,0.0,10
social,action_0,low,8,high,0.95,0.15,0.31666666666666665,10
social,action_0,high,0,low,-1.0,0.0,-0.3333333333333333,10
social,action_0,high,0,high,-3.0,0.0,-1.0,10
social,action_0,high,1,low,-1.0,0.0,-0.3333333333333333,10
social,action_0,high,1,high,-3.0,0.0,-1.0,10
social,action_0,high,2,low,-0.25,0.4031128874149275,-0.08333333333333333,10
social,action_0,high,2,high,2.0,0.0,0.6666666666666666,10
social,action_0,high,3,low,-0.25,0.4031128874149275,-0.08333333333333333,10
social,action_0,high,3,high,2.0,0.0,0.6666666666666666,10
social,action_0,high,4,low,-1.0,0.0,-0.3333333333333333,10
social,action_0,high,4,high,-1.0,0.0,-0.3333333333333333,10
social,action_0,high,5,low,-1.0,0.0,-0.3333333333333333,10
social,action_0,high,5,high,-1.0,0.0,-0.3333333333333333,10
social,action_0,high,6,low,0.0,0.0,0.0,10
social,action_0,high,6,high,0.0,0.0,0.0,10
social,action_0,high,7,low,1.5,0.806225774829855,0.5,10
social,action_0,high,7,high,2.0,0.0,0.6666666666666666,10
social,action_0,high,8,low,0.6,0.48989794855663565,0.19999999999999998,10
social,action_0,high,8,high,1.0,0.0,0.3333333333333333,10
social,action_1,low,0,low,-1.0,0.0,-0.3333333333333333,10
social,action_1,low,0,high,-3.0,0.0,-1.0,10
social,action_1,low,1,low,-1.0,0.0,-0.3333333333333333,10
social,action_1,low,1,high,-3.0,0.0,-1.0,10
social,action_1,low,2,low,0.0,0.0,0.0,10
social,action_1,low,2,high,0.0,0.0,0.0,10
social,action_1,low,3,low,1.7,0.45825756949558394,0.5666666666666667,10
social,action_1,low,3,high,-2.0,0.0,-0.6666666666666666,10
social,action_1,low,4,low,-0.25,0.4031128874149275,-0.08333333333333333,10
social,action_1,low,4,high,2.0,0.0,0.6666666666666666,10
social,action_1,low,5,low,-0.3,0.45825756949558394,-0.09999999999999999,10
social,action_1,low,5,high,0.0,0.0,0.0,10
social,action_1,low,6,low,0.6,0.48989794855663565,0.19999999999999998,10
social,action_1,low,6,high,1.0,0.0,0.3333333333333333,10
social,action_1,low,7,low,1.5,0.806225774829855,0.5,10
social,action_1,low,7,high,-3.0,0.0,-1.0,10
social,action_1,low,8,low,-0.25,0.4031128874149275,-0.08333333333333333,10
social,action_1,low,8,high,2.0,0.0,0.6666666666666666,10
social,action_1,high,0,low,-1.0,0.0,-0.3333333333333333,10
social,action_1,high,0,high,-3.0,0.0,-1.0,10
social,action_1,high,1,low,-1.0,0.0,-0.3333333333333333,10
social,action_1,high,1,high,-3.0,0.0,-1.0,10
social,action_1,high,2,low,0.0,0.0,0.0,10
social,action_1,high,2,high,0.0,0.0,0.0,10
social,action_1,high,3,low,1.7,0.45825756949558394,0.5666666666666667,10
social,action_1,high,3,high,-2.0,0.0,-0.6666666666666666,10
social,action_1,high,4,low,0.6,0.48989794855663565,0.19999999999999998,10
social,action_1,high,4,high,1.0,0.0,0.3333333333333333,10
social,action_1,high,5,low,0.7,0.45825756949558394,0.2333333333333333,10
social,action_1,high,5,high,-0.1,0.30000000000000004,-0.03333333333333333,10
social,action_1,high,6,low,-0.25,0.4031128874149275,-0.08333333333333333,10
social,action_1,high,6,high,2.0,0.0,0.6666666666666666,10
social,action_1,high,7,low,-0.25,0.4031128874149275,-0.08333333333333333,10
social,action_1,high,7,high,2.0,0.0,0.6666666666666666,10
social,action_1,high,8,low,1.4,0.9165151389911679,0.4666666666666666,10
social,action_1,high,8,high,2.5,0.5,0.8333333333333334,10
social,action_1,high,9,low,1.3,0.9,0.43333333333333335,10
social,action_1,high,9,high,-3.0,0.0,-1.0,10
social,action_2,low,0,low,-1.0,0.0,-0.3333333333333333,10
social,action_2,low,0,high,-3.0,0.0,-1.0,10
social,action_2,low,1,low,-1.0,0.0,-0.3333333333333333,10
social,action_2,low,1,high,-3.0,0.0,-1.0,10
social,action_2,low,2,low,1.7,0.45825756949558394,0.5666666666666667,10
social,action_2,low,2,high,-2.0,0.0,-0.6666666666666666,10
social,action_2,low,3,low,0.0,0.0,0.0,10
social,action_2,low,3,high,0.0,0.0,0.0,10
social,action_2,low,4,low,1.7,0.45825756949558394,0.5666666666666667,10
social,action_2,low,4,high,-2.0,0.0,-0.6666666666666666,10
social,action_2,low,5,low,-0.25,0.4031128874149275,-0.08333333333333333,10
social,action_2,low,5,high,2.0,0.0,0.6666666666666666,10
social,action_2,low,6,low,-0.25,0.4031128874149275,-0.08333333333333333,10
social,action_2,low,6,high,2.0,0.0,0.6666666666666666,10
social,action_2,low,7,low,0.8,0.4,0.26666666666666666,10
social,action_2,low,7,high,3.0,0.0,1.0,10
social,action_2,low,8,low,0.6,0.48989794855663565,0.19999999999999998,10
social,action_2,low,8,high,1.0,0.0,0.3333333333333333,10
social,action_2,high,0,low,-1.0,0.0,-0.3333333333333333,10
social,action_2,high,0,high,-3.0,0.0,-1.0,10
social,action_2,high,1,low,-1.0,0.0,-0.3333333333333333,10
social,action_2,high,1,high,-3.0,0.0,-1.0,10
social,action_2,high,2,low,0.0,0.0,0.0,10
social,action_2,high,2,high,0.0,0.0,0.0,10
social,action_2,high,3,low,1.7,0.45825756949558394,0.5666666666666667,10
social,action_2,high,3,high,-2.0,0.0,-0.6666666666666666,10
social,action_2,high,4,low,0.6,0.48989794855663565,0.19999999999999998,10
social,action_2,high,4,high,1.0,0.0,0.3333333333333333,10
social,action_2,high,5,low,-0.25,0.4031128874149275,-0.08333333333333333,10
social,action_2,high,5,high,2.0,0.0,0.6666666666666666,10
social,action_2,high,6,low,-0.15,0.32015621187164245,-0.049999999999999996,10
social,action_2,high,6,high,0.35,0.45,0.11666666666666665,10
social,action_2,high,7,low,-0.25,0.4031128874149275,-0.08333333333333333,10
social,action_2,high,7,high,2.0,0.0,0.6666666666666666,10
social,action_2,high,8,low,-0.25,0.4031128874149275,-0.08333333333333333,10
social,action_2,high,8,high,2.0,0.0,0.6666666666666666,10
social,action_3,low,0,low,-1.0,0.0,-0.3333333333333333,10
social,action_3,low,0,high,-3.0,0.0,-1.0,10
social,action_3,low,1,low,-1.0,0.0,-0.3333333333333333,10
social,action_3,low,1,high,-3.0,0.0,-1.0,10
social,action_3,low,2,low,1.7,0.45825756949558394,0.5666666666666667,10
social,action_3,low,2,high,-2.0,0.0,-0.6666666666666666,10
social,action_3,low,3,low,-0.25,0.4031128874149275,-0.08333333333333333,10
social,action_3,low,3,high,2.0,0.0,0.6666666666666666,10
social,action_3,low,4,low,-1.0,0.0,-0.3333333333333333,10
social,action_3,low,4,high,-1.0,0.0,-0.3333333333333333,10
social,action_3,low,5,low,-1.0,0.0,-0.3333333333333333,10
social,action_3,low,5,high,-1.0,0.0,-0.3333333333333333,10
social,action_3,low,6,low,0.0,0.0,0.0,10
social,action_3,low,6,high,0.0,0.0,0.0,10
social,action_3,low,7,low,1.3,0.9,0.43333333333333335,10
social,action_3,low,7,high,-3.0,0.0,-1.0,10
social,action_3,low,8,low,0.6,0.48989794855663565,0.19999999999999998,10
social,action_3,low,8,high,1.0,0.0,0.3333333333333333,10
social,action_3,low,9,low,-0.25,0.4031128874149275,-0.08333333333333333,10
social,action_3,low,9,high,2.0,0.0,0.6666666666666666,10
social,action_3,high,0,low,-1.0,0.0,-0.3333333333333333,10
social,action_3,high,0,high,-3.0,0.0,-1.0,10
social,action_3,high,1,low,-1.0,0.0,-0.3333333333333333,10
social,action_3,high,1,high,-3.0,0.0,-1.0,10
social,action_3,high,2,low,1.7,0.45825756949558394,0.5666666666666667,10
social,action_3,high,2,high,-2.0,0.0,-0.6666666666666666,10
social,action_3,high,3,low,-0.25,0.4031128874149275,-0.08333333333333333,10
social,action_3,high,3,high,2.0,0.0,0.6666666666666666,10
social,action_3,high,4,low,0.8,0.4,0.26666666666666666,10
social,action_3,high,4,high,3.0,0.0,1.0,10
social,action_3,high,5,low,0.0,0.0,0.0,10
social,action_3,high,5,high,0.0,0.0,0.0,10
social,action_3,high,6,low,0.6,0.48989794855663565,0.19999999999999998,10
social,action_3,high,6,high,1.0,0.0,0.3333333333333333,10
social,action_3,high,7,low,1.0,0.7745966692414834,0.3333333333333333,10
social,action_3,high,7,high,0.0,0.0,0.0,10
social,action_3,high,8,low,0.0,0.0,0.0,10
social,action_3,high,8,high,0.0,0.0,0.0,10
social,action_3,high,9,low,0.0,0.0,0.0,10
social,action_3,high,9,high,1.0,0.0,0.3333333333333333,10
soup,action_0,low,0,low,0.0,0.0,0.0,10
soup,action_0,low,0,high,3.0,0.0,1.0,10
soup,action_0,low,1,low,1.0,0.0,0.3333333333333333,10
soup,action_0,low,1,high,3.0,0.0,1.0,10
soup,action_0,low,2,low,1.0,0.0,0.3333333333333333,10
soup,action_0,low,2,high,2.0,0.0,0.6666666666666666,10
soup,action_0,low,3,low,-2.5,0.5,-0.8333333333333334,10
soup,action_0,low,3,high,-3.0,0.0,-1.0,10
soup,action_0,low,4,low,-3.0,0.0,-1.0,10
soup,action_0,low,4,high,-3.0,0.0,-1.0,10
soup,action_0,low,5,low,-1.0,0.0,-0.3333333333333333,10
soup,action_0,low,5,high,1.0,0.0,0.3333333333333333,10
soup,action_0,low,6,low,0.0,0.0,0.0,10
soup,action_0,low,6,high,0.0,0.0,0.0,10
soup,action_0,low,7,low,-0.8,0.6000000000000001,-0.26666666666666666,10
soup,action_0,low,7,high,2.3,0.45825756949558405,0.7666666666666666,10
soup,action_0,low,8,low,1.0,0.0,0.3333333333333333,10
soup,action_0,low,8,high,2.0,0.0,0.6666666666666666,10
soup,action_0,high,0,low,0.0,0.0,0.0,10
soup,action_0,high,0,high,3.0,0.0,1.0,10
soup,action_0,high,1,low,1.0,0.0,0.3333333333333333,10
soup,action_0,high,1,high,2.0,0.0,0.6666666666666666,10
soup,action_0,high,2,low,-1.6,0.66332495807108,-0.5333333333333333,10
soup,action_0,high,2,high,-1.1,0.3,-0.3666666666666667,10
soup,action_0,high,3,low,1.3,0.45825756949558394,0.43333333333333335,10
soup,action_0,high,3,high,3.0,0.0,1.0,10
soup,action_0,high,4,low,0.1,0.30000000000000004,0.03333333333333333,10
soup,action_0,high,4,high,2.1,0.3,0.7000000000000001,10
soup,action_0,high,5,low,0.0,0.0,0.0,10
soup,action_0,high,5,high,0.0,0.0,0.0,10
soup,action_0,high,6,low,-0.8,0.4,-0.26666666666666666,10
soup,action_0,high,6,high,-3.0,0.0,-1.0,10
soup,action_0,high,7,low,-2.7,0.45825756949558405,-0.9,10
soup,action_0,high,7,high,-2.0,0.0,-0.6666666666666666,10
soup,action_0,high,8,low,0.0,0.0,0.0,10
soup,action_0,high,8,high,0.0,0.0,0.0,10
soup,action_0,high,9,low,-0.8,0.6000000000000001,-0.26666666666666666,10
soup,action_0,high,9,high,2.3,0.45825756949558405,0.7666666666666666,10
soup,action_1,low,0,low,0.0,0.0,0.0,10
soup,action_1,low,0,high,0.0,0.0,0.0,10
soup,action_1,low,1,low,-3.0,0.0,-1.0,10
soup,action_1,low,1,high,-3.0,0.0,-1.0,10
soup,action_1,low,2,low,-0.8,0.6000000000000001,-0.26666666666666666,10
soup,action_1,low,2,high,2.3,0.45825756949558405,0.7666666666666666,10
soup,action_1,low,3,low,-0.4,0.9165151389911679,-0.13333333333333333,10
soup,action_1,low,3,high,2.0,0.0,0.6666666666666666,10
soup,action_1,low,4,low,0.0,0.0,0.0,10
soup,action_1,low,4,high,0.0,0.0,0.0,10
soup,action_1,low,5,low,0.0,0.4472135954999579,0.0,10
soup,action_1,low,5,high,3.0,0.0,1.0,10
soup,action_1,low,6,low,0.0,0.0,0.0,10
soup,action_1,low,6,high,-1.4,0.48989794855663565,-0.4666666666666666,10
soup,action_1,low,7,low,1.0,0.0,0.3333333333333333,10
soup,action_1,low,7,high,2.0,0.0,0.6666666666666666,10
soup,action_1,low,8,low,0.0,0.0,0.0,10
soup,action_1,low,8,high,0.0,0.0,0.0,10
soup,action_1,high,0,low,0.0,0.0,0.0,10
soup,action_1,high,0,high,-1.1,0.3,-0.3666666666666667,10
soup,action_1,high,1,low,1.0,0.0,0.3333333333333333,10
soup,action_1,high,1,high,2.0,0.0,0.6666666666666666,10
soup,action_1,high,2,low,1.0,0.0,0.3333333333333333,10
soup,action_1,high,2,high,2.0,0.0,0.6666666666666666,10
soup,action_1,high,3,low,1.1,0.3,0.3666666666666667,10
soup,action_1,high,3,high,1.0,0.0,0.3333333333333333,10
soup,action_1,high,4,low,0.0,0.0,0.0,10
soup,action_1,high,4,high,-1.4,0.48989794855663565,-0.4666666666666666,10
soup,action_1,high,5,low,1.0,0.0,0.3333333333333333,10
soup,action_1,high,5,high,2.0,0.0,0.6666666666666666,10
soup,action_1,high,6,low,-1.6,0.66332495807108,-0.5333333333333333,10
soup,action_1,high,6,high,-1.1,0.3,-0.3666666666666667,10
soup,action_1,high,7,low,-3.0,0.0,-1.0,10
soup,action_1,high,7,high,-3.0,0.0,-1.0,10
soup,action_1,high,8,low,-2.8,0.39999999999999997,-0.9333333333333332,10
soup,action_1,high,8,high,-3.0,0.0,-1.0,10
soup,action_2,low,0,low,0.0,0.0,0.0,10
soup,action_2,low,0,high,-1.1,0.3,-0.3666666666666667,10
soup,action_2,low,1,low,-1.7,0.7810249675906655,-0.5666666666666667,10
soup,action_2,low,1,high,1.9,0.9433981132056604,0.6333333333333333,10
soup,action_2,low,2,low,-0.4,0.9165151389911679,-0.13333333333333333,10
soup,action_2,low,2,high,2.3,0.45825756949558405,0.7666666666666666,10
soup,action_2,low,3,low,0.0,0.0,0.0,10
soup,action_2,low,3,high,0.0,0.0,0.0,10
soup,action_2,low,4,low,0.0,0.0,0.0,10
soup,action_2,low,4,high,3.0,0.0,1.0,10
soup,action_2,low,5,low,1.0,0.0,0.3333333333333333,10
soup,action_2,low,5,high,2.0,0.0,0.6666666666666666,10
soup,action_2,low,6,low,0.0,0.0,0.0,10
soup,action_2,low,6,high,-1.4,0.48989794855663565,-0.4666666666666666,10
soup,action_2,low,7,low,1.3,0.45825756949558394,0.43333333333333335,10
soup,action_2,low,7,high,3.0,0.0,1.0,10
soup,action_2,low,8,low,0.0,0.0,0.0,10
soup,action_2,low,8,high,0.0,0.0,0.0,10
soup,action_2,high,0,low,0.0,0.0,0.0,10
soup,action_2,high,0,high,-1.1,0.3,-0.3666666666666667,10
soup,action_2,high,1,low,1.0,0.0,0.3333333333333333,10
soup,action_2,high,1,high,2.0,0.0,0.6666666666666666,10
soup,action_2,high,2,low,1.0,0.0,0.3333333333333333,10
soup,action_2,high,2,high,2.0,0.0,0.6666666666666666,10
soup,action_2,high,3,low,0.0,0.0,0.0,10
soup,action_2,high,3,high,3.0,0.0,1.0,10
soup,action_2,high,4,low,0.0,0.0,0.0,10
soup,action_2,high,4,high,0.0,0.0,0.0,10
soup,action_2,high,5,low,1.0,0.0,0.3333333333333333,10
soup,action_2,high,5,high,2.0,0.0,0.6666666666666666,10
soup,action_2,high,6,low,1.3,0.45825756949558394,0.43333333333333335,10
soup,action_2,high,6,high,3.0,0.0,1.0,10
soup,action_2,high,7,low,-0.8,0.4,-0.26666666666666666,10
soup,action_2,high,7,high,-3.0,0.0,-1.0,10
soup,action_2,high,8,low,0.0,0.0,0.0,10
soup,action_2,high,8,high,0.0,0.0,0.0,10
soup,action_3,low,0,low,0.0,0.0,0.0,10
soup,action_3,low,0,high,-1.1,0.3,-0.3666666666666667,10
soup,action_3,low,1,low,1.3,0.45825756949558394,0.43333333333333335,10
soup,action_3,low,1,high,3.0,0.0,1.0,10
soup,action_3,low,2,low,1.0,0.0,0.3333333333333333,10
soup,action_3,low,2,high,2.0,0.0,0.6666666666666666,10
soup,action_3,low,3,low,-0.4,0.9165151389911679,-0.13333333333333333,10
soup,action_3,low,3,high,2.0,0.0,0.6666666666666666,10
soup,action_3,low,4,low,1.0,0.0,0.3333333333333333,10
soup,action_3,low,4,high,2.0,0.0,0.6666666666666666,10
soup,action_3,low,5,low,0.0,0.0,0.0,10
soup,action_3,low,5,high,0.0,0.0,0.0,10
soup,action_3,low,6,low,0.0,0.0,0.0,10
soup,action_3,low,6,high,3.0,0.0,1.0,10
soup,action_3,low,7,low,0.0,0.0,0.0,10
soup,action_3,low,7,high,0.0,0.0,0.0,10
soup,action_3,low,8,low,1.3,0.45825756949558394,0.43333333333333335,10
soup,action_3,low,8,high,3.0,0.0,1.0,10
soup,action_3,low,9,low,0.0,0.0,0.0,10
soup,action_3,low,9,high,-1.1,0.3,-0.3666666666666667,10
soup,action_3,high,0,low,0.0,0.0,0.0,10
soup,action_3,high,0,high,-1.1,0.3,-0.3666666666666667,10
soup,action_3,high,1,low,0.0,0.0,0.0,10
soup,action_3,high,1,high,3.0,0.0,1.0,10
soup,action_3,high,2,low,0.8,0.6,0.26666666666666666,10
soup,action_3,high,2,high,2.3,0.45825756949558405,0.7666666666666666,10
soup,action_3,high,3,low,-0.5,0.5,-0.16666666666666666,10
soup,action_3,high,3,high,1.0,0.0,0.3333333333333333,10
soup,action_3,high,4,low,0.0,0.0,0.0,10
soup,action_3,high,4,high,-1.4,0.48989794855663565,-0.4666666666666666,10
soup,action_3,high,5,low,1.0,0.0,0.3333333333333333,10
soup,action_3,high,5,high,2.0,0.0,0.6666666666666666,10
soup,action_3,high,6,low,1.3,0.45825756949558394,0.43333333333333335,10
soup,action_3,high,6,high,3.0,0.0,1.0,10
soup,action_3,high,7,low,-1.6,0.66332495807108,-0.5333333333333333,10
soup,action_3,high,7,high,-1.1,0.3,-0.3666666666666667,10
soup,action_3,high,8,low,-3.0,0.0,-1.0,10
soup,action_3,high,8,high,-3.0,0.0,-1.0,10
soup,action_3,high,9,low,0.0,0.0,0.0,10
soup,action_3,high,9,high,0.0,0.0,0.0,10
takeout,action_0,low,0,low,2.0,0.0,0.6666666666666666,10
takeout,action_0,low,0,high,2.05,0.15,0.6833333333333332,10
takeout,action_0,low,1,low,2.55,0.15,0.85,10
takeout,action_0,low,1,high,-2.0,0.0,-0.6666666666666666,10
takeout,action_0,low,2,low,-2.1,0.3,-0.7000000000000001,10
takeout,action_0,low,2,high,-2.0,0.0,-0.6666666666666666,10
takeout,action_0,low,3,low,2.0,0.22360679774997896,0.6666666666666666,10
takeout,action_0,low,3,high,2.45,0.15,0.8166666666666668,10
takeout,action_0,low,4,low,1.45,0.15,0.48333333333333334,10
takeout,action_0,low,4,high,1.5,0.0,0.5,10
takeout,action_0,low,5,low,2.45,0.15,0.8166666666666668,10
takeout,action_0,low,5,high,2.5,0.0,0.8333333333333334,10
takeout,action_0,low,6,low,2.15,0.32015621187164245,0.7166666666666667,10
takeout,action_0,low,6,high,2.0,0.0,0.6666666666666666,10
takeout,action_0,low,7,low,2.0,0.0,0.6666666666666666,10
takeout,action_0,low,7,high,2.05,0.15,0.6833333333333332,10
takeout,action_0,high,0,low,-1.0,0.0,-0.3333333333333333,10
takeout,action_0,high,0,high,-2.65,0.22912878474779202,-0.8833333333333333,10
takeout,action_0,high,1,low,2.0,0.0,0.6666666666666666,10
takeout,action_0,high,1,high,2.05,0.15,0.6833333333333332,10
takeout,action_0,high,2,low,-2.55,0.15,-0.85,10
takeout,action_0,high,2,high,-1.95,0.15,-0.65,10
takeout,action_0,high,3,low,2.55,0.15,0.85,10
takeout,action_0,high,3,high,-1.95,0.15,-0.65,10
takeout,action_0,high,4,low,2.05,0.15,0.6833333333333332,10
takeout,action_0,high,4,high,2.0,0.0,0.6666666666666666,10
takeout,action_0,high,5,low,-1.7,0.24494897427831783,-0.5666666666666667,10
takeout,action_0,high,5,high,-3.0,0.0,-1.0,10
takeout,action_0,high,6,low,2.45,0.15,0.8166666666666668,10
takeout,action_0,high,6,high,2.5,0.0,0.8333333333333334,10
takeout,action_0,high,7,low,1.45,0.15,0.48333333333333334,10
takeout,action_0,high,7,high,1.5,0.0,0.5,10
takeout,action_1,low,0,low,2.45,0.2692582403567252,0.8166666666666668,10
takeout,action_1,low,0,high,0.05,0.15000000000000002,0.016666666666666666,10
takeout,action_1,low,1,low,2.45,0.15,0.8166666666666668,10
takeout,action_1,low,1,high,2.5,0.0,0.8333333333333334,10
takeout,action_1,low,2,low,2.1,0.3,0.7000000000000001,10
takeout,action_1,low,2,high,0.0,0.0,0.0,10
takeout,action_1,low,3,low,2.0,0.0,0.6666666666666666,10
takeout,action_1,low,3,high,2.05,0.15,0.6833333333333332,10
takeout,action_1,low,4,low,2.0,0.22360679774997896,0.6666666666666666,10
takeout,action_1,low,4,high,2.0,0.0,0.6666666666666666,10
takeout,action_1,low,5,low,-2.05,0.41533119314590367,-0.6833333333333332,10
takeout,action_1,low,5,high,-3.0,0.0,-1.0,10
takeout,action_1,low,6,low,0.0,0.0,0.0,10
takeout,action_1,low,6,high,0.0,0.0,0.0,10
takeout,action_1,low,7,low,-3.0,0.0,-1.0,10
takeout,action_1,low,7,high,-3.0,0.0,-1.0,10
takeout,action_1,high,0,low,2.45,0.2692582403567252,0.8166666666666668,10
takeout,action_1,high,0,high,0.05,0.15000000000000002,0.016666666666666666,10
takeout,action_1,high,1,low,0.9,1.7578395831246947,0.3,10
takeout,action_1,high,1,high,0.05,0.15000000000000002,0.016666666666666666,10
takeout,action_1,high,2,low,2.45,0.15,0.8166666666666668,10
takeout,action_1,high,2,high,2.5,0.0,0.8333333333333334,10
takeout,action_1,high,3,low,2.0,0.0,0.6666666666666666,10
takeout,action_1,high,3,high,2.05,0.15,0.6833333333333332,10
takeout,action_1,high,4,low,0.1,0.20000000000000004,0.03333333333333333,10
takeout,action_1,high,4,high,-1.0,0.0,-0.3333333333333333,10
takeout,action_1,high,5,low,2.0,0.0,0.6666666666666666,10
takeout,action_1,high,5,high,2.0,0.0,0.6666666666666666,10
takeout,action_1,high,6,low,0.0,0.0,0.0,10
takeout,action_1,high,6,high,0.0,0.0,0.0,10
takeout,action_1,high,7,low,-3.0,0.0,-1.0,10
takeout,action_1,high,7,high,-3.0,0.0,-1.0,10
takeout,action_1,high,8,low,2.0,0.22360679774997896,0.6666666666666666,10
takeout,action_1,high,8,high,2.3,0.2449489742783178,0.7666666666666666,10
takeout,action_2,low,0,low,2.45,0.2692582403567252,0.8166666666666668,10
takeout,action_2,low,0,high,0.05,0.15000000000000002,0.016666666666666666,10
takeout,action_2,low,1,low,2.45,0.15,0.8166666666666668,10
takeout,action_2,low,1,high,2.5,0.0,0.8333333333333334,10
takeout,action_2,low,2,low,0.9,1.7578395831246947,0.3,10
takeout,action_2,low,2,high,0.05,0.15000000000000002,0.016666666666666666,10
takeout,action_2,low,3,low,2.0,0.22360679774997896,0.6666666666666666,10
takeout,action_2,low,3,high,2.0,0.0,0.6666666666666666,10
takeout,action_2,low,4,low,0.1,0.20000000000000004,0.03333333333333333,10
takeout,action_2,low,4,high,-1.0,0.0,-0.3333333333333333,10
takeout,action_2,low,5,low,-1.0,0.0,-0.3333333333333333,10
takeout,action_2,low,5,high,-2.0,0.0,-0.6666666666666666,10
takeout,action_2,low,6,low,0.0,0.0,0.0,10
takeout,action_2,low,6,high,0.0,0.0,0.0,10
takeout,action_2,low,7,low,2.05,0.15,0.6833333333333332,10
takeout,action_2,low,7,high,2.0,0.0,0.6666666666666666,10
takeout,action_2,low,8,low,-2.05,0.41533119314590367,-0.6833333333333332,10
takeout,action_2,low,8,high,-3.0,0.0,-1.0,10
takeout,action_2,high,0,low,2.45,0.2692582403567252,0.8166666666666668,10
takeout,action_2,high,0,high,0.05,0.15000000000000002,0.016666666666666666,10
takeout,action_2,high,1,low,2.0,0.0,0.6666666666666666,10
takeout,action_2,high,1,high,2.05,0.15,0.6833333333333332,10
takeout,action_2,high,2,low,-0.5,2.0615528128088303,-0.16666666666666666,10
takeout,action_2,high,2,high,0.05,0.15000000000000002,0.016666666666666666,10
